day,state,suscetivel,exposto,infectado,recuperado
2020-11-11,SC,0.9555551609345511,0.001343959205691462,0.0033040383029174078,0.03979692340233067
2020-11-12,SC,0.9551597549114011,0.001349457415900328,0.003318521794013125,0.04017234772417606
2020-11-13,SC,0.954762744354774,0.0013549337343786464,0.003332962292043162,0.040549441464294865
2020-11-14,SC,0.9543641922851548,0.0013603831358831302,0.0033473460812116374,0.04092816034324114
2020-11-15,SC,0.9539640993960445,0.001365805385556447,0.003361673235660557,0.04130850382822917
2020-11-16,SC,0.9535624725698502,0.001371198152639701,0.003375944491186144,0.041690466631814735
2020-11-17,SC,0.9531593168381883,0.001376560809041684,0.003390159184129198,0.04207404501413151
2020-11-18,SC,0.9527546434580745,0.0013818932493498744,0.003404314378068059,0.04245923075999824
2020-11-19,SC,0.9523484592651165,0.0013871953408799425,0.003418408417221812,0.042846018822272416
2020-11-20,SC,0.9519407762480626,0.0013924668234611404,0.003432438443596543,0.04323440033037027
2020-11-21,SC,0.9515315983518843,0.0013977071972858968,0.0034464040337836856,0.04362437226253674
2020-11-22,SC,0.9511209397883882,0.0014029156444145385,0.003460302435863876,0.044015923976823926
2020-11-23,SC,0.9507088125019598,0.0014080914289799113,0.0034741314346886636,0.044409046479862234
2020-11-24,SC,0.9502952254293272,0.0014132336244766545,0.003487889955411155,0.04480373283627562
2020-11-25,SC,0.9498801888294843,0.0014183413886489891,0.0035015764299970156,0.045199975197360284
2020-11-26,SC,0.9494637136002155,0.001423413928247096,0.0035151892059923926,0.04559776511103567
2020-11-27,SC,0.9490458106492287,0.0014284504508079326,0.003528726630103359,0.04599709411535064
2020-11-28,SC,0.9486264910033534,0.0014334502993782017,0.0035421869161509504,0.04639795362660809
2020-11-29,SC,0.9482057660809886,0.0014384130622316779,0.003555568036172444,0.04680033466609792
2020-11-30,SC,0.9477836471537473,0.0014433381930051249,0.0035688680953841743,0.0472042284033541
2020-12-01,SC,0.9473601460881439,0.0014482250827760606,0.003582085265089892,0.04760962540948085
2020-12-02,SC,0.9469352746757476,0.0014530731295987953,0.0035952177091749834,0.04801651633096941
2020-12-03,SC,0.9465090450758934,0.0014578815607776306,0.0036082637657282803,0.04842489144309136
2020-12-04,SC,0.946081469707305,0.00146264950040734,0.0036212218783215726,0.048834740759456825
2020-12-05,SC,0.9456525609581691,0.0014673761705354506,0.0036340903950895275,0.049246054321696625
2020-12-06,SC,0.9452223317092783,0.0014720608574329682,0.003646867612702165,0.049658821666077275
2020-12-07,SC,0.9447907946819122,0.0014767028360352333,0.003659551835529484,0.05007303249201382
2020-12-08,SC,0.9443579630572182,0.0014813015658313219,0.003672141201828427,0.05048867602061268
2020-12-09,SC,0.9439238499860857,0.0014858564944381749,0.0036846338605311542,0.05090574150443561
2020-12-10,SC,0.9434884688776478,0.0014903670163631299,0.0036970280233309494,0.051324217928148765
2020-12-11,SC,0.9430518334322201,0.0014948325064053946,0.003709321932658419,0.051744093974206665
2020-12-12,SC,0.9426139574303765,0.0014992522850189732,0.0037215138892639802,0.05216535824083109
2020-12-13,SC,0.9421748549864298,0.0015036255824308479,0.0037336022980586484,0.052587998978571186
2020-12-14,SC,0.9417345402256095,0.0015079516983706506,0.003745585498152972,0.05301200442335735
2020-12-15,SC,0.9412930276221407,0.0015122299868705908,0.003757461795586152,0.05343736244089306
2020-12-16,SC,0.9408503316319818,0.0015164598077692033,0.0037692294908571533,0.05386406091488227
2020-12-17,SC,0.9404064670799818,0.001520640603166786,0.0037808868286705057,0.05429208733367142
2020-12-18,SC,0.9399614487988406,0.0015247717797400699,0.003792432090052878,0.05472142917685694
