day,state,suscetivel,infectado,recuperado
2020-05-24,ES,0.9951296023305383,0.0006576054540062391,0.004212792215455214
2020-05-25,ES,0.9950272044169584,0.0006669559233377439,0.0043058396597035675
2020-05-26,ES,0.9949233620989069,0.000676428505258558,0.004400209395834285
2020-05-27,ES,0.9948180568687426,0.0006860244787747934,0.004495918652482387
2020-05-28,ES,0.9947112700400906,0.0006957451287285901,0.004592984831180469
2020-05-29,ES,0.9946029827396543,0.0007055917408899211,0.004691425519455503
2020-05-30,ES,0.9944931758653143,0.0007155655768420408,0.004791258557843381
2020-05-31,ES,0.9943818301594062,0.0007256679179030943,0.004892501922690467
2020-06-01,ES,0.9942689261890232,0.000735900053319988,0.0049951737576565455
2020-06-02,ES,0.9941544443391226,0.0007462632761362456,0.005099292384740843
2020-06-03,ES,0.9940383648125257,0.0007567588831920087,0.005204876304282035
2020-06-04,ES,0.9939206676299175,0.0007673881751240362,0.005311944194958236
2020-06-05,ES,0.9938013326299066,0.0007781524551652936,0.005420514914927788
2020-06-06,ES,0.9936803394707865,0.0007890529936946399,0.0055306075355185565
2020-06-07,ES,0.9935576676285334,0.0008000910685282309,0.005642241302938028
2020-06-08,ES,0.9934332963964839,0.0008112679714192861,0.005755435632096416
2020-06-09,ES,0.9933072048859715,0.0008225849952444883,0.005870210118783742
2020-06-10,ES,0.9931793720263259,0.0008340434340039834,0.005986584539669838
2020-06-11,ES,0.9930497765648739,0.0008456445828213807,0.006104578852304344
2020-06-12,ES,0.9929183970669392,0.0008573897379437525,0.006224213195116706
2020-06-13,ES,0.9927852239569378,0.0008692803224688261,0.006345495720593034
2020-06-14,ES,0.9926502055261649,0.0008813171894639267,0.00646847728437087
2020-06-15,ES,0.9925133403523757,0.0008935018753598087,0.00659315777226416
2020-06-16,ES,0.9923746054491377,0.0009058356362499805,0.006719558914611996
2020-06-17,ES,0.9922339778300183,0.0009183197282279505,0.006847702441753468
2020-06-18,ES,0.9920914345085848,0.0009309554073872272,0.006977610084027667
2020-06-19,ES,0.9919469524984047,0.0009437439298213189,0.007109303571773686
2020-06-20,ES,0.9918005087953549,0.0009566865363030336,0.007242804668341865
2020-06-21,ES,0.991652080335027,0.0009697844153960896,0.007378135249576579
2020-06-22,ES,0.9915016440863604,0.0009830387845440663,0.00751531712909526
2020-06-23,ES,0.9913491770205396,0.0009964508645490878,0.007654372114911091
2020-06-24,ES,0.9911946555363075,0.0010100218387276499,0.007795322624964716
2020-06-25,ES,0.9910380558210055,0.0010237528765529012,0.007938191302441461
2020-06-26,ES,0.99087935437161,0.0010376451677740308,0.008083000460615825
2020-06-27,ES,0.9907185275682979,0.0010516998918182407,0.008229772539883657
2020-06-28,ES,0.9905555509225193,0.0010659181513401478,0.008378530926140385
2020-06-29,ES,0.990390400268105,0.001080301077484357,0.008529298654410464
2020-06-30,ES,0.9902230515616608,0.0010948498122455282,0.00868209862609353
2020-07-01,ES,0.9900534800379878,0.001109565413037302,0.008836954548974775
2020-07-02,ES,0.9898816616217703,0.001124449018113786,0.008993889360115822
2020-07-03,ES,0.989707570957176,0.0011395016156782304,0.009152927427145645
2020-07-04,ES,0.9895311836405329,0.0011547243033549956,0.009314092056111941
2020-07-05,ES,0.9893524745931898,0.001170118057784741,0.009477407349025396
2020-07-06,ES,0.989171418695256,0.0011856838585092907,0.009642897446234552
2020-07-07,ES,0.9889879907990422,0.001201422690598866,0.009810586510358803
2020-07-08,ES,0.9888021655769967,0.0012173355149265618,0.009980498908076589
2020-07-09,ES,0.9886139175217061,0.0012334232681683456,0.010152659210125377
2020-07-10,ES,0.9884232209458952,0.001249686862803058,0.010327092191301675
