day,state,suscetivel,infectado,recuperado
2020-07-23,ES,0.9945948864432367,0.0009771578979075586,0.004427955658856025
2020-07-24,ES,0.9944227277709571,0.0010075607265012981,0.00456971150254186
2020-07-25,ES,0.9942452466275032,0.001038877822215297,0.004715875550281691
2020-07-26,ES,0.9940622853423369,0.0010711346845545565,0.004866579973108779
2020-07-27,ES,0.9938736819065338,0.001104357375258382,0.005021960718208113
2020-07-28,ES,0.9936792693595142,0.001138572415516784,0.005182158224969244
2020-07-29,ES,0.9934788767085638,0.0011738070014366041,0.005347316289999865
2020-07-30,ES,0.9932723285195129,0.0012100889436034341,0.005517582536883963
2020-07-31,ES,0.9930594447693282,0.0012474466610236244,0.005693108569648461
2020-08-01,ES,0.992840040762233,0.001285909188256664,0.00587405004951059
2020-08-02,ES,0.9926139270458275,0.0013255061825475575,0.006060566771625249
2020-08-03,ES,0.9923809093272087,0.0013662679309592047,0.006252822741832372
2020-08-04,ES,0.992140788275115,0.0014082251417428802,0.00645098658314249
2020-08-05,ES,0.9918933594362378,0.0014514089518343882,0.006655231611928148
2020-08-06,ES,0.9916384133474232,0.0014958513051751424,0.006865735347402025
2020-08-07,ES,0.991375735342819,0.001541584753555025,0.007082679903626313
2020-08-08,ES,0.9911051054674048,0.001588642458840474,0.0073062520737550785
2020-08-09,ES,0.990826298391083,0.0016370581962661926,0.007536643412651124
2020-08-10,ES,0.9905390833227706,0.001686866357726858,0.007774050319502865
2020-08-11,ES,0.9902432094559587,0.0017381011643381756,0.008018689379703502
2020-08-12,ES,0.9899384720234982,0.0017907994442580531,0.008270728532244169
2020-08-13,ES,0.9896245985514142,0.0018449954582446643,0.008530405990341546
2020-08-14,ES,0.9893013374833931,0.0019007256082853375,0.008797936908321934
2020-08-15,ES,0.9889684310509801,0.001958026805350957,0.009073542143669322
2020-08-16,ES,0.988625615273579,0.0020169364693959626,0.009357448257025388
2020-08-17,ES,0.9882726199584525,0.0020774925293583504,0.009649887512189504
2020-08-18,ES,0.987909168700722,0.0021397334231596714,0.009951097876118734
2020-08-19,ES,0.9875349791630923,0.002203697942227648,0.0102613228946804
2020-08-20,ES,0.9871497643929664,0.0022694244994141987,0.010580811107619706
2020-08-21,ES,0.9867532314440782,0.0023369518951230346,0.010909816660799166
2020-08-22,ES,0.986345081031093,0.0024063194057495465,0.011248599563157807
2020-08-23,ES,0.9859250072786176,0.0024775668633287653,0.011597425858053942
2020-08-24,ES,0.9854926985920989,0.0025507343120720048,0.01195656709582945
2020-08-25,ES,0.985047837946193,0.002625861640139188,0.012326300413668171
2020-08-26,ES,0.9845901025129122,0.0027029888824195683,0.012706908604668547
2020-08-27,ES,0.9841191636084579,0.0027821562134887454,0.01309868017805378
2020-08-28,ES,0.983634686971186,0.002863403563994774,0.013501909464819653
2020-08-29,ES,0.9831363325413452,0.0029467709887301932,0.013916896469924969
2020-08-30,ES,0.9826237548510796,0.003032298267476016,0.014343946881444818
2020-08-31,ES,0.9820966030640546,0.003120024862517827,0.014783372073428004
2020-09-01,ES,0.9815545207335684,0.0032099901591550956,0.01523548910727689
2020-09-02,ES,0.9809971466917365,0.0033022328282039403,0.015700620480059876
2020-09-03,ES,0.9804241144477944,0.003396791236866539,0.016179094315339433
2020-09-04,ES,0.9798350525259475,0.0034937032573874147,0.016671244216665396
2020-09-05,ES,0.9792295853885439,0.0035930057251833828,0.01717740888627307
2020-09-06,ES,0.9786073323153338,0.003694735085379981,0.017697932599286585
2020-09-07,ES,0.9779679088220706,0.0037989266575341966,0.01823316452039555
2020-09-08,ES,0.9773109265978264,0.0039056146652098954,0.018783458736964083
2020-09-09,ES,0.9766359928550719,0.004014832571911013,0.019349174573017467
2020-09-10,ES,0.9759427125095373,0.004126612082581832,0.019930675407881123
2020-09-11,ES,0.9752306866950131,0.004240983811071993,0.020528329493915278
2020-09-12,ES,0.97449951354689,0.004357976960898121,0.021142509492212247
2020-09-13,ES,0.9737487900843801,0.004477618547023911,0.02177359136859646
2020-09-14,ES,0.9729781098895373,0.004599934346153601,0.022421955764309647
2020-09-15,ES,0.9721870665989196,0.00472494757053062,0.02308798583055034
2020-09-16,ES,0.9713752527823751,0.004852679284310599,0.023772067933314798
2020-09-17,ES,0.9705422580696333,0.004983149102017827,0.024474592828349358
2020-09-18,ES,0.9696876716286226,0.005116374297209706,0.025195954074168282
