day,state,suscetivel,exposto,infectado,recuperado
2020-04-26,GO,0.999860866624122,3.868284239984139e-05,3.496596408189636e-05,6.673661515272576e-05
2020-04-27,GO,0.999851461038024,4.108145508192005e-05,3.713369473684347e-05,7.157585791374537e-05
2020-04-28,GO,0.9998418448885489,4.353455578708306e-05,3.9349203985408425e-05,7.652339743515408e-05
2020-04-29,GO,0.999831557459261,4.6158940176594036e-05,4.17192574826386e-05,8.181638883622407e-05
2020-04-30,GO,0.9998205987501606,4.8954608250452995e-05,4.4243855228534004e-05,8.745483211695534e-05
2020-05-01,GO,0.9998089615213389,5.19232052240822e-05,4.692486405825368e-05,9.344245513528431e-05
2020-05-02,GO,0.9997966161602193,5.507147884911144e-05,4.9769901181622684e-05,9.979450550641131e-05
2020-05-03,GO,0.9997835202229063,5.8410645550016564e-05,5.278834117590808e-05,0.00010653283612426889
2020-05-04,GO,0.9997696391934082,6.194984248391882e-05,5.598779150879272e-05,0.00011367521835562804
2020-05-05,GO,0.9997549058932369,6.570640860746673e-05,5.9383501248294984e-05,0.00012125624266391626
2020-05-06,GO,0.9997392998845673,6.968545249891377e-05,6.298027355586359e-05,0.00012928643513436292
2020-05-07,GO,0.9997227491246503,7.390535292419363e-05,6.679467399514283e-05,0.0001378028941868483
2020-05-08,GO,0.9997051893608638,7.838250793679826e-05,7.084146923175672e-05,0.00014683870772412994
2020-05-09,GO,0.9996865625886306,8.313158326481134e-05,7.513412061194708e-05,0.0001564237532491158
2020-05-10,GO,0.9996668085541376,8.816786727656195e-05,7.968656026860193e-05,0.0001665890640737389
2020-05-11,GO,0.9996458578151969,9.350901960862111e-05,8.451479896387149e-05,0.00017737041198709067
2020-05-12,GO,0.9996236367916312,9.917376401601554e-05,8.963578698471292e-05,0.00018880570312451936
2020-05-13,GO,0.9996000701755814,0.0001051812762493853,9.506685835970981e-05,0.00020093373556597747
2020-05-14,GO,0.9995750793640853,0.00011155158411332026,0.00010082609007718597,0.00021379500748059654
2020-05-15,GO,0.9995485739246371,0.00011830777426379199,0.00010693422643102724,0.00022743612042449755
2020-05-16,GO,0.9995204666453732,0.00012547203320917327,0.00011341134976332795,0.0002419020174107091
2020-05-17,GO,0.9994906582682631,0.00013306959908497502,0.00012028031886586914,0.0002572438595425137
2020-05-18,GO,0.9994590459091888,0.0001411266550320764,0.00012756480309583225,0.00027351467843973244
2020-05-19,GO,0.9994255197027373,0.00014967114542640007,0.00013529008607158393,0.0002907711115211489
2020-05-20,GO,0.9993899643831928,0.00015873231010089803,0.00014348275808121326,0.0003090725943815468
2020-05-21,GO,0.9993522569743435,0.0001683413649542276,0.00015217116554431796,0.0003284825409143828
2020-05-22,GO,0.999312267338134,0.0001785313383565431,0.00016138530500720173,0.0003490680642586149
2020-05-23,GO,0.9992698568508901,0.0001893374238728623,0.00017115709477543036,0.00037090067621801584
2020-05-24,GO,0.9992248795426446,0.00020079667451697344,0.00018152014194912515,0.000394055686645699
2020-05-25,GO,0.9991771823484838,0.0002129479353010132,0.00019250969102878958,0.00041861207094277787
2020-05-26,GO,0.9991266012409608,0.00022583285846647434,0.00020416346263430716,0.0004446544836949724
2020-05-27,GO,0.9990729596110639,0.00023949632771030788,0.0002165220062223455,0.0004722741007599243
2020-05-28,GO,0.9990160742637495,0.00025398488720745037,0.00022962739391709218,0.0005015655008824603
2020-05-29,GO,0.9989557523772002,0.0002693475236210123,0.00024352389675802064,0.0005326282481772796
2020-05-30,GO,0.9988917809031971,0.00028563818168311853,0.00025826053902309245,0.0005655724218532696
2020-05-31,GO,0.9988239425863169,0.000302911962838568,0.0002738872374767973,0.0006005102591242065
2020-06-01,GO,0.9987520068990058,0.00032122727698008356,0.00029045698511934913,0.000637560884651309
2020-06-02,GO,0.9986757254115791,0.00034064696589556536,0.0003080269288395235,0.0006768527394422866
2020-06-03,GO,0.9985948350441187,0.0003612375184689309,0.0003266576059466688,0.0007185218772221492
2020-06-04,GO,0.9985090596792197,0.0003830686804787589,0.0003464125670610312,0.0007627111189971195
2020-06-05,GO,0.9984181071828667,0.0004062141703504476,0.00036735908069585445,0.0008095716118435075
2020-06-06,GO,0.9983216664468074,0.00043075252512098626,0.0003895686709360105,0.0008592644028920247
2020-06-07,GO,0.998219406675669,0.00045676724845505304,0.00041311731436125205,0.0009119608072712087
2020-06-08,GO,0.9981109777681834,0.000484346618474821,0.0004380854708823137,0.0009678421882159607
2020-06-09,GO,0.9979960083491599,0.0005135842260328746,0.0004645584711969569,0.0010271009993666907
2020-06-10,GO,0.997874105417979,0.0005445791770810239,0.0004926264370404009,0.0010899410136560224
2020-06-11,GO,0.9977448535770708,0.0005774363394318752,0.0005223843798859626,0.0011565777493678464
2020-06-12,GO,0.997607812679265,0.0006122667566349656,0.0005539329714136129,0.001227239638442952
2020-06-13,GO,0.9974625172877352,0.0006491878702739884,0.0005873785438687272,0.001302168343878631
2020-06-14,GO,0.9973084739141462,0.0006883239782870333,0.0006228338910392591,0.0013816202622839691
2020-06-15,GO,0.9971451575078155,0.0007298067729809306,0.0006604193236670599,0.0014658684412929767
2020-06-16,GO,0.9969720145599009,0.0007737751751767767,0.0007002614791969576,0.0015552008314818858
2020-06-17,GO,0.9967884601771464,0.0008203758100218361,0.0007424941787339457,0.0016499218798543204
2020-06-18,GO,0.9965938762175899,0.0008697626282630945,0.0007872596470710844,0.0017503535528325472
2020-06-19,GO,0.9964140371813233,0.000896363015453542,0.0008340232082481687,0.0018568286407316165
2020-06-20,GO,0.9962836856760466,0.0008746672254069668,0.0008738148853705618,0.0019690842589325415
2020-06-21,GO,0.996147901379084,0.0008613707864377467,0.0009059457896230911,0.0020860340906118328
2020-06-22,GO,0.9960076863330797,0.0008542303691536545,0.0009325185201351884,0.002206816823388115
2020-06-23,GO,0.9958637645678979,0.0008516143879579595,0.0009550628399414671,0.002330810249959223
2020-06-24,GO,0.9957166592769183,0.0008523331387508689,0.0009746947219702836,0.002457564908117175
2020-06-25,GO,0.9955667525141217,0.0008555073765731658,0.0009922394077009748,0.002586752747360644
2020-06-26,GO,0.9954143155380417,0.0008605015146508309,0.001008293948988668,0.0027181410440753517
2020-06-27,GO,0.9952595408098454,0.000866853175819374,0.0010232931789536266,0.00285156488113827
2020-06-28,GO,0.9951025642417712,0.0008742242088582898,0.0010375555820670945,0.0029869080130599888
2020-06-29,GO,0.994943481029793,0.0008823658312903836,0.0010513159356225633,0.0031240892490506057
2020-06-30,GO,0.9947823552550203,0.0008910974916198433,0.0010647451036593033,0.0032630541954571128
2020-07-01,GO,0.9946192280257169,0.0009002889433626471,0.0010779668243614778,0.003403768252315533
2020-07-02,GO,0.9944541247716793,0.0009098441829101309,0.0010910727553253977,0.00354621033584177
2020-07-03,GO,0.9942870587632092,0.0009196937025297408,0.0011041297285993433,0.003690369851418291
2020-07-04,GO,0.9941180342526926,0.0009297875728988167,0.0011171862303672845,0.003836243989797869
2020-07-05,GO,0.9939470495226549,0.0009400887321287902,0.001130278686821335,0.003983835104151642
2020-07-06,GO,0.9937740982479583,0.0009505699876682618,0.0011434342721303996,0.00413314953799984
2020-07-07,GO,0.993599170287077,0.0009612122749820548,0.0011566725391620942,0.004284196944535502
2020-07-08,GO,0.9934222527826547,0.0009720022359231679,0.0011700076879314907,0.0044369893392473105
2020-07-09,GO,0.9932433312194496,0.0009829298771913573,0.0011834507590383384,0.004591540190077354
2020-07-10,GO,0.9930623895531513,0.0009939882756522511,0.0011970099087221736,0.004747864308230874
2020-07-11,GO,0.9928794109162277,0.0010051721476554336,0.0012106917524516555,0.004905977229421977
2020-07-12,GO,0.9926943774137659,0.0010164780919817286,0.0012245011308314076,0.005065895409177771
2020-07-13,GO,0.99250727069754,0.0010279035396604113,0.0012384420988392297,0.005227635709717105
2020-07-14,GO,0.9923180715429925,0.001039447517333824,0.0012525172053016382,0.005391215780128853
2020-07-15,GO,0.9921267605330626,0.001051109210497954,0.0012667288404149238,0.005556653461781239
2020-07-16,GO,0.9919333180140996,0.0010628881344799032,0.0012810790783018154,0.005723966818875368
2020-07-17,GO,0.9917377240371066,0.0010747840808539213,0.0012955697189652735,0.005893174208830888
2020-07-18,GO,0.9915399585490994,0.001086796952912052,0.0013102024522831904,0.006064294091462092
2020-07-19,GO,0.9913400011537519,0.0010989270228435356,0.0013249786045160831,0.006237345264645159
2020-07-20,GO,0.9911378313695876,0.0011111746028008578,0.0013398994563061646,0.006412346617062105
2020-07-21,GO,0.9909334285105645,0.0011235401608608495,0.001354966126942321,0.006589317247388846
2020-07-22,GO,0.9907267717661105,0.0011360241793831247,0.0013701797067624433,0.006768276393500583
2020-07-23,GO,0.9905178402377022,0.0011486271707719885,0.0013855412481974024,0.006949243389085063
2020-07-24,GO,0.9903066128503185,0.0011613496868599059,0.0014010517438431294,0.007132237764735054
2020-07-25,GO,0.9900930684751147,0.0011741922873042124,0.0014167121707810456,0.007317279112556696
2020-07-26,GO,0.9898771858191178,0.0011871555581863672,0.0014325234570266442,0.0075043872114258
2020-07-27,GO,0.9896589435168817,0.0012002400820318824,0.001448486519996852,0.007693581926846228
2020-07-28,GO,0.9894383200997567,0.0012134464445709766,0.0014646022559065893,0.007884883245522374
2020-07-29,GO,0.9892152939807745,0.0012267752244438763,0.0014808715428773368,0.008078311297660984
2020-07-30,GO,0.9889898434630108,0.0012402269907765687,0.0014972952418417908,0.008273886350127508
2020-07-31,GO,0.9887619465602545,0.0012538022830401957,0.0015138741695726494,0.008471629032889238
2020-08-01,GO,0.9885315814962063,0.00126750166117921,0.0015306091751260027,0.008671559713245127
2020-08-02,GO,0.9882987265203989,0.001281325687657573,0.001547501111530835,0.008873698726169355
2020-08-03,GO,0.9880633598823652,0.0012952749249392466,0.0015645508318161297,0.009078066406636099
2020-08-04,GO,0.9878254595768322,0.0013093499056793714,0.0015817591429518852,0.009284683420293274
2020-08-05,GO,0.9875850028979709,0.0013235510805776063,0.0015991267252748987,0.009493571341933287
2020-08-06,GO,0.987341967652877,0.001337878960338769,0.0016166543518387087,0.009704751080702293
2020-08-07,GO,0.987096331694135,0.0013523340609892967,0.0016343428039195362,0.009918243486712915
2020-08-08,GO,0.9868480728743297,0.0013669168985556272,0.0016521928627936011,0.01013406941007777
2020-08-09,GO,0.986597168792135,0.001381627940910498,0.00167020524846291,0.01035225006424826
2020-08-10,GO,0.9863435964875971,0.0013964675499839967,0.0016883805461204576,0.010572807462055139
2020-08-11,GO,0.9860873334457481,0.0014114361720969238,0.0017067194483440225,0.010795762979567728
2020-08-12,GO,0.9858283571789459,0.0014265342587524064,0.0017252226543057465,0.011021137953752638
2020-08-13,GO,0.9855666451995488,0.0014417622614535715,0.0017438908631777718,0.011248953721576478
2020-08-14,GO,0.9853021741632717,0.0014571203199955545,0.0017627244984864574,0.011479233064002862
2020-08-15,GO,0.98503492268685,0.001472609287732792,0.0017817246147641594,0.01171199545640967
2020-08-16,GO,0.9847648666909836,0.001488229037009537,0.001800891399028358,0.011947264918735072
2020-08-17,GO,0.9844919835703466,0.0015039799765070203,0.001820225512583462,0.012185062986319451
2020-08-18,GO,0.9842162506682718,0.0015198624962248597,0.0018397276002135845,0.012425411281046347
2020-08-19,GO,0.9839376451929904,0.001535876890293121,0.0018593981967397555,0.012668331765733277
2020-08-20,GO,0.9836561441903969,0.001552023331873701,0.0018792376966358343,0.012913846826850092
2020-08-21,GO,0.9833717247599435,0.0015683020721150764,0.0018992465948807378,0.013161978618817249
2020-08-22,GO,0.9830843639434316,0.0015847133376697593,0.0019194253628943055,0.013412749401760914
2020-08-23,GO,0.982794038722453,0.001601257328336057,0.0019397744456824404,0.013666181549285086
2020-08-24,GO,0.9825007260183898,0.0016179342170580706,0.0019602942618371084,0.013922297548471605
2020-08-25,GO,0.9822044026924144,0.0016347441499256973,0.0019809852035363403,0.014181119999880146
2020-08-26,GO,0.9819050455454895,0.0016516872461746278,0.00200184763654423,0.014442671617548225
2020-08-27,GO,0.9816026313895868,0.0016687635964664036,0.0020228818980539457,0.014706975161649323
2020-08-28,GO,0.9812971379083034,0.0016859732421044204,0.0020440882706224497,0.014974052624726227
2020-08-29,GO,0.9809885424011776,0.0017033162053588615,0.0020654670202011013,0.015243926419018995
2020-08-30,GO,0.9806768219253635,0.0017207924860452425,0.0020870183918448005,0.01551661924250291
2020-08-31,GO,0.9803619535258573,0.0017384020559644306,0.0021087426027391926,0.015792153861195635
2020-09-01,GO,0.980043914235496,0.0017561448589026424,0.0021306398422006718,0.016070553109157202
2020-09-02,GO,0.9797226810749586,0.001774020810631447,0.0021527102716763784,0.016351839888490028
2020-09-03,GO,0.9793982310527657,0.0017920297989077634,0.002174954024744199,0.016636037169338903
2020-09-04,GO,0.9790705411652789,0.0018101716834738617,0.002197371207112769,0.016923167989891
2020-09-05,GO,0.9787395888947411,0.0018284462734183236,0.0022199618687127006,0.01721325500888446
2020-09-06,GO,0.9784053523703912,0.0018468533198523177,0.002242725994668108,0.017506320360845044
2020-09-07,GO,0.9780678090860516,0.001865392574203388,0.0022656635771595352,0.01780238680834211
2020-09-08,GO,0.9777269365609265,0.0018840637581779987,0.0022887745783946364,0.018101477148257463
2020-09-09,GO,0.9773827123547618,0.0019028665630724019,0.0023120589297586287,0.018403614198163734
2020-09-10,GO,0.9770351140678453,0.0019218006497726372,0.0023355165318142937,0.018708820796324358
2020-09-11,GO,0.9766841193410065,0.001940865648754531,0.0023591472543019773,0.019017119801693568
2020-09-12,GO,0.9763297058556168,0.001960061160083698,0.0023829509361395886,0.019328534093916418
2020-09-13,GO,0.9759718514109643,0.0019793867451485454,0.0024069273752344755,0.019643086514409314
2020-09-14,GO,0.9756105348578717,0.001998841826908886,0.0024310762055512196,0.019960799155424792
2020-09-15,GO,0.9752457347360264,0.002018425835488913,0.0024553970765383657,0.020281694397703
2020-09-16,GO,0.9748774294281969,0.002038138191700016,0.002479889632822171,0.020605794793037608
2020-09-17,GO,0.9745055974098235,0.002057978280373635,0.0025045534813423922,0.0209331228742172
2020-09-18,GO,0.9741302172490178,0.002077945450361261,0.002529388191352285,0.021263701155025256
2020-09-19,GO,0.9737512676065635,0.0020980390145344373,0.002554393294418606,0.02159755213024015
2020-09-20,GO,0.973368727235915,0.0021182582497847563,0.0025795682844216095,0.021934698275635177
2020-09-21,GO,0.9729825749831992,0.002138602397023862,0.002604912617555051,0.022275162047978515
2020-09-22,GO,0.9725927899797397,0.0021590708271408935,0.0026304254962192597,0.02261896574265677
2020-09-23,GO,0.9721993519942628,0.0021796633446029743,0.002656105473677806,0.022966131233213158
2020-09-24,GO,0.9718022409237534,0.0022003795910077836,0.002681951190623418,0.02331668034037203
2020-09-25,GO,0.9714014365873244,0.0022212183561904682,0.00270796214208494,0.023670634960156874
2020-09-26,GO,0.9709969190753803,0.0022421783680269935,0.002734137774037383,0.024028016828311963
2020-09-27,GO,0.9705886689059539,0.002263258319687593,0.002760477423933807,0.02438884739618149
2020-09-28,GO,0.9701766668137235,0.0022844567684595324,0.0027869804704789033,0.02475314799309479
2020-09-29,GO,0.9697608935096059,0.002305772787440638,0.002813645705524805,0.025120940043185408
2020-09-30,GO,0.9693413297582245,0.0023272055850402785,0.0028404717367246763,0.025492244965767213
2020-10-01,GO,0.9689179571438872,0.0023487539167013982,0.0028674573282035996,0.02586708365696451
2020-10-02,GO,0.9684907568998422,0.0023704166001168583,0.0028946013312061056,0.026245477214591573
2020-10-03,GO,0.9680597110614465,0.002392192116403611,0.002921902632706897,0.0266274462351997
2020-10-04,GO,0.9676248017640603,0.0024140788929628335,0.0029493601420583306,0.02701301124667525
2020-10-05,GO,0.9671860114176715,0.002436075589670173,0.0029769723938892945,0.027402192644525807
2020-10-06,GO,0.9667433225707793,0.00245818083667619,0.0030047379017134734,0.02779501073658764
2020-10-07,GO,0.9662967182617404,0.0024803931612894198,0.003032655101765473,0.028191485520961443
2020-10-08,GO,0.9658461817249154,0.0025027110220418335,0.0030607224343393168,0.02859163686446
2020-10-09,GO,0.9653916966230354,0.0025251327585971237,0.0030889383101262266,0.02899548435399788
2020-10-10,GO,0.9649332469580488,0.0025476566882718693,0.003117301042020693,0.029403047357415252
2020-10-11,GO,0.9644708169488725,0.002570281099277905,0.0031458088960768732,0.029814345101529405
2020-10-12,GO,0.9640043913424284,0.0025930042122957846,0.00317446002690222,0.030229396464130174
