day,state,suscetivel,exposto,infectado,recuperado
2020-11-23,GO,0.902816567067825,0.0064283201331844534,0.01324863306410505,0.07751360391243446
2020-11-24,GO,0.9005445738330115,0.006539078681960921,0.013499314042062569,0.07942415762051408
2020-11-25,GO,0.8982357856101084,0.006649728835771514,0.013751012922477806,0.08137059680919125
2020-11-26,GO,0.8958903573278723,0.006760167494431874,0.014003544055210527,0.08335305530003434
2020-11-27,GO,0.8935084837472792,0.006870288614538386,0.014256714192615814,0.0853716376231156
2020-11-28,GO,0.8910903983054121,0.006979983111788205,0.014510322383700328,0.08742642037664837
2020-11-29,GO,0.8886363721182053,0.00708913891752294,0.01476415994886679,0.08951745319295393
2020-11-30,GO,0.8861467191228428,0.007197641843126698,0.015018011010075192,0.09164475220150434
2020-12-01,GO,0.8836217934552771,0.007305375132518149,0.015271652454044386,0.09380830313570945
2020-12-02,GO,0.8810619902573881,0.007412219664647065,0.01552485422152073,0.09600806003399318
2020-12-03,GO,0.8784677470121666,0.007518054365094045,0.01577737969799302,0.0982439431022954
2020-12-04,GO,0.8758395434958803,0.0076227562893062045,0.016028985782006847,0.10051583861035565
2020-12-05,GO,0.8731779023369173,0.0077262012477940486,0.016279423340146912,0.10282359725269076
2020-12-06,GO,0.870483388914329,0.007828263675618655,0.01652843741614976,0.1051670341714517
2020-12-07,GO,0.867756611787745,0.00792881705263903,0.016775767965214093,0.10754592737195096
2020-12-08,GO,0.8649982224013915,0.008027734450668365,0.017021150878734077,0.10996001644675511
2020-12-09,GO,0.8622089151530931,0.00812488803724261,0.01726431703891638,0.11240900394829703
2020-12-10,GO,0.8593894273633584,0.008220148902191601,0.01750499197471452,0.11489255593728442
2020-12-11,GO,0.8565405380164389,0.008313389858731951,0.017742900279234173,0.11741029602314389
2020-12-12,GO,0.8536630683026555,0.008404484322194991,0.017977763866297694,0.11996180768640079
2020-12-13,GO,0.8507578822890755,0.008493304914100972,0.01820929979905921,0.12254663717531336
2020-12-14,GO,0.8478258825998237,0.008579727107344339,0.018437225447082997,0.125164289023298
2020-12-15,GO,0.844868010634999,0.008663629067008363,0.01866125826718171,0.12781422620836003
2020-12-16,GO,0.8418852503759661,0.008744888883344234,0.01888111199386238,0.13049587292437634
2020-12-17,GO,0.8388786215765437,0.008823387753972957,0.019096502295078407,0.13320861255195393
2020-12-18,GO,0.8358491769875288,0.008899011039879478,0.019307148919432488,0.13595178723070828
2020-12-19,GO,0.8327980108549071,0.008971645032070976,0.01951276912166951,0.13872469916890146
2020-12-20,GO,0.8297262502663665,0.009041179277747509,0.019713083854688385,0.14152661077874668
2020-12-21,GO,0.8266350477721636,0.00910750805495816,0.019907822784943012,0.14435674556548433
2020-12-22,GO,0.8235255951473347,0.009170527627921934,0.02009671494153535,0.14721428646075702
2020-12-23,GO,0.8203991155586164,0.009230137653791371,0.020279493699517415,0.15009837726562386
