day,state,suscetivel,exposto,infectadoS,infectadoA,recuperado
2020-05-28,MS,0.9919686520392273,0.000797973631226476,9.431061777282233e-05,0.0006767080503352052,0.006480347835562207
2020-05-29,MS,0.9916712861338022,0.0008248840524577721,9.750320586992878e-05,0.0006996231727628441,0.006724695609231308
2020-05-30,MS,0.9913639480662269,0.0008526552174981115,0.00010079828786249249,0.0007232746951720042,0.006977315907364578
2020-05-31,MS,0.9910463358750169,0.0008813037172016585,0.00010419957312969809,0.0007476885241652778,0.007238464484610611
2020-06-01,MS,0.9907181257862686,0.0009108468898296949,0.00010771097125119282,0.0007728919684843633,0.0075084165582902
2020-06-02,MS,0.990378978358053,0.0009413253009584743,0.00011133362096523618,0.0007988950006538144,0.007787459893493476
2020-06-03,MS,0.9900285559582847,0.0009727601014681734,0.00011507111029026045,0.00082572298859331,0.008075882015487474
2020-06-04,MS,0.9896665100564594,0.0010051772496959123,0.00011892654275563456,0.0008533983184782865,0.008373980006734588
2020-06-05,MS,0.9892924835528973,0.0010386020744074965,0.00012290319631653911,0.0008819445218208947,0.008682058828681642
2020-06-06,MS,0.9889061100982648,0.0010730606064872344,0.00012700435641112862,0.0009113852280828642,0.009000431884877882
2020-06-07,MS,0.9885070142271215,0.00110857941295737,0.00013123332982996452,0.0009417442491412962,0.0093294209550738
2020-06-08,MS,0.9880948112956579,0.0011451852730496406,0.0001355934801143963,0.0009730457998526907,0.00966935632544926
2020-06-09,MS,0.9876691064747678,0.001182905288152211,0.00014008820886663557,0.001005314379934894,0.01002057782240236
2020-06-10,MS,0.9872294966124227,0.0012217668195283508,0.00014472094595519903,0.0010385747026341718,0.010383433093583496
2020-06-11,MS,0.9867755704092952,0.0012617975509995887,0.00014949515180486637,0.0010728517135083406,0.010758277348515885
2020-06-12,MS,0.9863069061475935,0.0013030254833521007,0.00015441432065264744,0.0011081706160003969,0.01114547560652527
2020-06-13,MS,0.985823072690311,0.001345478482876288,0.0001594819493444138,0.001144556645983037,0.011545402405609247
2020-06-14,MS,0.9853236283238337,0.0013891848038389812,0.0001647015734479945,0.001182035332689404,0.011958442140313842
2020-06-15,MS,0.9848081209117372,0.0014341730190294039,0.0001700767624604842,0.0012206324640792268,0.012384989016817737
2020-06-16,MS,0.984276092641086,0.0014804668333502648,0.00017561165869140917,0.0012603774320850364,0.012825443608911262
2020-06-17,MS,0.9837270778105001,0.0015280917628796124,0.00018131009657606508,0.001301297666146652,0.013280214838021654
2020-06-18,MS,0.9831605926174736,0.0015770861504612623,0.00018717442164761057,0.0013434112978751008,0.0137497276866664
2020-06-19,MS,0.9825761531900082,0.0016274718055844558,0.00019320894086776125,0.001386748768633926,0.014234409469029556
2020-06-20,MS,0.9819732636450769,0.0016792759519960515,0.0001994172631683118,0.0014313361409769318,0.014734699172905737
2020-06-21,MS,0.9813514182183104,0.0017325279833408879,0.00020580267480462967,0.0014771974519724466,0.015251045845695633
2020-06-22,MS,0.980710105069205,0.0017872522167694507,0.00021236900160644654,0.0015243601020716636,0.01578390578447151
2020-06-23,MS,0.9800488025819871,0.0018434752203384296,0.0002191196986279969,0.001572849148378593,0.01633374552479193
2020-06-24,MS,0.9793669813104919,0.0019012226915261722,0.00022605821011211925,0.0016226895498092293,0.016901040412184477
2020-06-25,MS,0.9786641042218248,0.001960519224742964,0.0002331879735456688,0.001673906182777743,0.017486274571232953
2020-06-26,MS,0.9779396270906607,0.0020213889558056623,0.0002405123274230918,0.001726523257164377,0.018089940543070268
2020-06-27,MS,0.9771929981300135,0.0020838549545884833,0.0002480345161982773,0.0017805643203812572,0.018712540252942663
2020-06-28,MS,0.976423659926194,0.0021479395208556747,0.00025575771830196013,0.0018360524544663275,0.019354582554306214
2020-06-29,MS,0.9756310481340565,0.0022136638595295116,0.00026368502091791057,0.0018930100971806107,0.020016585062439564
2020-06-30,MS,0.9748145942241748,0.002281047493835564,0.0002718193669485539,0.001951458661298351,0.02069907242786678
2020-07-01,MS,0.973973721890453,0.0023501088012152656,0.00028016360290730676,0.0020114188796145514,0.02140257899993415
2020-07-02,MS,0.9731078518024016,0.0024208645779146376,0.00028872041104606824,0.0020729103198486713,0.022127645062913266
2020-07-03,MS,0.9722164025491448,0.002493329950065373,0.00029749229591292026,0.0021359512885383873,0.022874816090462716
2020-07-04,MS,0.9712987869869913,0.0025675186436539816,0.0003064816288064098,0.002200559151575539,0.023644645763096862
2020-07-05,MS,0.9703544181804067,0.0026434422292005337,0.00031569047981010244,0.002266749167089822,0.02443769211761703
2020-07-06,MS,0.969382705961874,0.002721110616853464,0.00032512073251638796,0.002334535279155524,0.02525451958372473
2020-07-07,MS,0.9683830594292095,0.0028005324676440486,0.00033477413811677006,0.0024039304949849396,0.02609569564416888
2020-07-08,MS,0.9673548896618268,0.0028817101184685943,0.0003446517427890042,0.002474942840082223,0.026961797810957585
2020-07-09,MS,0.9662976070889167,0.002964649077934128,0.00035475495634057074,0.002547582904372861,0.027853398146559988
2020-07-10,MS,0.9652106270152346,0.0030493466697257324,0.00036508457935935276,0.0026218568253983145,0.028771077084406155
2020-07-11,MS,0.9640933674376329,0.0031357988831500526,0.00037564135229550924,0.0026977702684215414,0.029715414232624218
2020-07-12,MS,0.9629452528164854,0.003223997610403997,0.00038642546324327786,0.002775325004183445,0.030686991279808108
2020-07-13,MS,0.9617657100361063,0.003313933771713282,0.00039743691387518395,0.002854521513518956,0.03168638993891045
2020-07-14,MS,0.9605541767710989,0.0034055940628558105,0.00040867487300528225,0.0029353545213043467,0.032714191945859866
2020-07-15,MS,0.9593100950467884,0.0034989634423526557,0.00042013837778990696,0.0030178177815112367,0.033770977525682096
2020-07-16,MS,0.9580329212564341,0.0035940210947793673,0.00043182581654806267,0.0031019004222370855,0.034857323584125716
2020-07-17,MS,0.9567221192293737,0.0036907426792884487,0.0004437355264090384,0.00318759104530117,0.03597380369375199
2020-07-18,MS,0.9553771720205639,0.0037890961514700987,0.00045586532501739273,0.0032748743794408083,0.037120984297632026
2020-07-19,MS,0.9539975747545366,0.0038890474619983364,0.00046821241915547007,0.003363730950829492,0.03829942658760445
2020-07-20,MS,0.9525828386660384,0.00399055933053208,0.00048077330055787556,0.003454136340929494,0.03950968453606644
2020-07-21,MS,0.9511324936523133,0.00409358918616689,0.0004935439699708654,0.0035460625672072174,0.04075230279846603
2020-07-22,MS,0.9496460945367957,0.004198087806911631,0.0005065198228072057,0.0036394772346187653,0.042027812772991106
2020-07-23,MS,0.9481232123179046,0.004304002020815755,0.0005196958427660874,0.003734344973798184,0.043336737018839715
2020-07-24,MS,0.9465634371656817,0.0044112745580776,0.000533066529828333,0.003830626953259014,0.044679586967277814
2020-07-25,MS,0.9449663991697751,0.004519839129754335,0.0005466253749826904,0.00392827709354909,0.04605685140606329
2020-07-26,MS,0.9433317387340124,0.004629628064845387,0.0005603656295745987,0.004027247624243482,0.04746901212144857
2020-07-27,MS,0.9416591468307647,0.004740563928065221,0.0005742793036752857,0.004127481911753997,0.048916520199865296
2020-07-28,MS,0.9399483244810936,0.004852567994034331,0.0005883582110344214,0.004228921920572979,0.050399819567389315
2020-07-29,MS,0.9381990226578092,0.004965552915884754,0.0006025930186774427,0.004331501426883566,0.051919322154869635
2020-07-30,MS,0.9364110051084963,0.005079429283498477,0.0006169741705896729,0.0044351525864689875,0.053475431025071234
2020-07-31,MS,0.9345840984057384,0.005194097326970762,0.0006314909097039984,0.004539798883426623,0.055068506648284804
2020-08-01,MS,0.9327181703498553,0.0053094503728915,0.0006461316083191789,0.004645357557690713,0.05669888228536798
2020-08-02,MS,0.9308131187156397,0.005425378048300602,0.0006608843622098369,0.0047517437404123244,0.05836686730756217
2020-08-03,MS,0.9288688897929193,0.0055417622927158615,0.0006757363677787499,0.004858866066962107,0.06007273765374864
2020-08-04,MS,0.9268854759158108,0.0056584795559644395,0.0006906740671699265,0.004966627733942511,0.06181673490123683
2020-08-05,MS,0.9248629136165357,0.005775400991051811,0.0007056832044066699,0.0050749268897066335,0.0635990674724238
2020-08-06,MS,0.9228012889624388,0.005892392201719575,0.000720748635579122,0.005183655359090387,0.06541990701529674
2020-08-07,MS,0.9207007422032515,0.0060093152909794,0.0007358542224555561,0.005292698020672644,0.06727938243676561
2020-08-08,MS,0.9185614420035682,0.006126028623493171,0.0007509833512244339,0.00540193631829845,0.0691776018775405
2020-08-09,MS,0.9163836945373082,0.006242378553349616,0.0007661175286782485,0.005511238171999443,0.07111456338278924
2020-08-10,MS,0.9141677419801655,0.006358216966736088,0.0007812392229954052,0.005620478366916347,0.07309031563731139
2020-08-11,MS,0.9119139669781139,0.006473376844033924,0.0007963300033022355,0.005729524301320105,0.07510479404735457
2020-08-12,MS,0.9096227899974859,0.00658768906622544,0.000811371082070572,0.005838240773631179,0.0771579012547116
2020-08-13,MS,0.907294684633267,0.0067009874480161895,0.0008263421864848914,0.005946482693732001,0.07924949521262453
2020-08-14,MS,0.9049301864483497,0.0068131048465839,0.0008412220600720154,0.006054098157120424,0.08137938066199862
2020-08-15,MS,0.9025298944411371,0.006923866103489309,0.0008559895179536133,0.006160935117960634,0.08354730699358408
2020-08-16,MS,0.9000944702923126,0.007033091186297922,0.0008706231542853008,0.006266839604721119,0.08575296793650782
2020-08-17,MS,0.8976246360044325,0.007140599163304353,0.0008851009628205784,0.006371653399395756,0.08799600264417154
2020-08-18,MS,0.8951211732682892,0.007246209443240478,0.0008994002916691887,0.006475213798375668,0.09027599537255028
2020-08-19,MS,0.8925849280337925,0.007349740451712259,0.0009134981084111985,0.006577355293065576,0.0925924702871433
2020-08-20,MS,0.8900168065819847,0.007451008452868389,0.0009273713381116373,0.006677911771846376,0.09494489402931383
2020-08-21,MS,0.887417774781346,0.007549829905410851,0.0009409967692389249,0.006776716020388745,0.09733267469774042
2020-08-22,MS,0.8847888645812806,0.0076460201622779046,0.0009543510589099852,0.006873599665329838,0.09975515670632666
2020-08-23,MS,0.882131162649145,0.007739397644730372,0.0009674107622041744,0.0069683935870464364,0.10221162753099894
2020-08-24,MS,0.8794458170663451,0.007829783638455866,0.0009801523164841696,0.00706092778383196,0.10470131136900787
2020-08-25,MS,0.8767340375110825,0.007917002039417878,0.0009925521174695892,0.007151031920168656,0.10722336858598638
2020-08-26,MS,0.873997073367423,0.008000883408706274,0.0010045866448095558,0.007238536475930874,0.10977691227725525
2020-08-27,MS,0.8712362360372801,0.008081260446664027,0.0010162325177310162,0.00732327274291778,0.11236099042953201
2020-08-28,MS,0.8684528854808522,0.008157968738240677,0.0010274673454909228,0.00740507856215369,0.11497459204738743
2020-08-29,MS,0.865648415239699,0.0082308459968573,0.0010382687070299055,0.007483791575265164,0.1176166706552736
2020-08-30,MS,0.8628243404924892,0.008299738774256698,0.001048616715000744,0.007559266243998523,0.12028602994837984
2020-08-31,MS,0.8599821091081338,0.008364489182815077,0.0010584903310053445,0.007631349405589869,0.12298155414658098
2020-09-01,MS,0.8571232803094307,0.00842495836402649,0.0010678697397071477,0.007699896650207197,0.12570198711075353
2020-09-02,MS,0.8542494228853331,0.008481028024281821,0.0010767339488211803,0.007764756862237712,0.12844605045345123
2020-09-03,MS,0.8513621444413583,0.008532579769947122,0.0010850638503577786,0.007825791314524025,0.13121241279793786
2020-09-04,MS,0.8484630874010864,0.008579495649404559,0.0010928424720178106,0.007882875393359834,0.1339996912582565
2020-09-05,MS,0.8455539179265257,0.008621672080511933,0.001100053261127679,0.007935887991445754,0.13680646091451404
2020-09-06,MS,0.8426363235350873,0.008659017360448128,0.0011066805351015354,0.007984714379373628,0.13963125636411444
2020-09-07,MS,0.839712011535381,0.008691449028815907,0.0011127100270827332,0.00802924971055641,0.142472571872289
2020-09-08,MS,0.8367827032312921,0.008718894647264264,0.0011181287133545318,0.008069397942560423,0.14532886763965366
2020-09-09,MS,0.8338501293271702,0.008741294173772089,0.0011229248575452479,0.008105072292697368,0.1481985715229401
2020-09-10,MS,0.8309160305034041,0.008758599564437617,0.0011270880079553565,0.008136195193178049,0.15108007890514985
2020-09-11,MS,0.8279821453675721,0.00877077493845103,0.0011306090468290175,0.008162698666865942,0.15397176415440694
2020-09-12,MS,0.8250502145816472,0.008777798023787904,0.0011334803614395984,0.00818452554069565,0.15687197366655478
2020-09-13,MS,0.8221219692513402,0.008779656590733771,0.001135695913726007,0.008201629832849297,0.15977904058547587
2020-09-14,MS,0.8191991329524496,0.008776349419703336,0.0011372512137338827,0.008213976597256737,0.16269128199098146
2020-09-15,MS,0.816283412917807,0.008767887324421329,0.0011381434322466858,0.0082215427317888,0.1656070057678612
2020-09-16,MS,0.8133765015517801,0.008754292810011718,0.00113837133918359,0.008224316557446185,0.1685245099157035
2020-09-17,MS,0.8104800646846669,0.008735602823473384,0.001137934916097547,0.008222295442876011,0.1714420943070112
2020-09-18,MS,0.8075957448142063,0.008711867620395069,0.0011368355108052478,0.00821548676076418,0.17435805746795435
2020-09-19,MS,0.8047251515500474,0.00868314920402024,0.0011350759360253433,0.00820390856862113,0.17727070691541089
2020-09-20,MS,0.8018698645194642,0.008649521556178902,0.0011326604691743254,0.008187589578235364,0.18017835605107224
2020-09-21,MS,0.7990314262956489,0.008611064338471561,0.0011295955093030437,0.008166573198809679,0.18307933283189184
2020-09-22,MS,0.7962113538504904,0.008567863668635354,0.0011258888671100995,0.008140912787094393,0.18597197300079493
2020-09-23,MS,0.7934110807325258,0.00852002346805469,0.0011215512802855434,0.008110682710496682,0.18885465398276244
2020-09-24,MS,0.7906320547770207,0.008467645590266358,0.0011165926135863868,0.008075951317500963,0.19172574787575072
2020-09-25,MS,0.7878756289719568,0.008410863905904151,0.0011110234610560512,0.008036794259629252,0.1945836815755788
2020-09-26,MS,0.7851431216807033,0.00834980808058371,0.0011048566816492173,0.007993302231954453,0.19742690349923434
2020-09-27,MS,0.7824358025208099,0.008284609754584844,0.0010981071671248054,0.007945579884094783,0.2002538928475106
2020-09-28,MS,0.7797548845356099,0.008215413603506316,0.0010907901449423803,0.007893735197704746,0.2030631686923616
2020-09-29,MS,0.7771015245548804,0.008142370435033217,0.0010829219934522633,0.007837884505200754,0.2058532906855583
2020-09-30,MS,0.7744768232352343,0.008065635652840722,0.0010745202422060758,0.00777815239777798,0.2086228606460658
2020-10-01,MS,0.7718818234609823,0.00798537046674339,0.0010656032146654606,0.007714669421181496,0.21137052561055222
2020-10-02,MS,0.7693175078080275,0.007901740577693332,0.0010561900316791752,0.00764757202283189,0.21409498173389296
2020-10-03,MS,0.7667848031003366,0.007814916451722047,0.0010463005607585518,0.007577002213314515,0.2167949698479932
2020-10-04,MS,0.7642845747930108,0.007725070110389559,0.0010359553384213082,0.007503106899368419,0.2194692850329348
2020-10-05,MS,0.7618176214498228,0.007632376994150082,0.001025175701826581,0.007426038897391351,0.2221167791309341
2020-10-06,MS,0.7593846834206862,0.007537013766332731,0.001013983455819518,0.007345954480147009,0.22473635705113945
2020-10-07,MS,0.7569864464644218,0.007439156901832785,0.0010024007473589166,0.007263012426766247,0.22732697563374515
2020-10-08,MS,0.7546235327454485,0.007338985120529417,0.0009904501238736877,0.007177374641405774,0.2298876495428675
2020-10-09,MS,0.7522965043356827,0.007236677710518375,0.000978153990983637,0.0070892023926447615,0.2324174537442954
2020-10-10,MS,0.7500058635623288,0.007132414810801611,0.0009655350702711717,0.006998659396108426,0.2349155193346149
2020-10-11,MS,0.7477520555498032,0.007026374893492393,0.00095261586310537,0.006905908078309301,0.23738103778941458
2020-10-12,MS,0.745535466534263,0.0069187362642533674,0.0009394190121532789,0.006811112071282867,0.2398132582921724
2020-10-13,MS,0.7433564303559738,0.006809670587126953,0.0009259674229547619,0.006714436520756729,0.24221148728731268
2020-10-14,MS,0.7412152248446973,0.006699346598685925,0.0009122841263879785,0.006616047461296853,0.2445750891430568
2020-10-15,MS,0.739112076622372,0.0065879282737073604,0.0008983920525937612,0.006516110131137054,0.24690348509431473
2020-10-16,MS,0.7370472108848226,0.006475574066836146,0.0008843150156061854,0.006414795308593047,0.24919609689826686
2020-10-17,MS,0.7350206018759096,0.006362447929664199,0.0008700720595870965,0.006312243262553334,0.2514526270464106
2020-10-18,MS,0.7330324570195794,0.006248715093953668,0.0008556855528281636,0.0062086156343972,0.2536725188733664
2020-10-19,MS,0.7310827626359666,0.006134529336194035,0.0008411757825257693,0.006104060263000921,0.25585546415643745
2020-10-20,MS,0.7291715069090502,0.006020018760012445,0.0008265658339151921,0.00599874192568639,0.2580011587454607
2020-10-21,MS,0.7272986220741853,0.005905339459544036,0.0008118738016002563,0.005892794103708276,0.260109362735087
2020-10-22,MS,0.7254640056063778,0.005790628156228594,0.0007971192191300871,0.0057863587019842165,0.2621798804904042
2020-10-23,MS,0.7236675170831872,0.005676013145557284,0.0007823214704624088,0.005679576163360931,0.26421256431155715
2020-10-24,MS,0.7219089764592906,0.005561621554426089,0.0007674987124073389,0.005572578755522665,0.26620731669247816
2020-10-25,MS,0.7201881687105396,0.005447573826442615,0.0007526686166126511,0.005465495135217774,0.26816408588531215
2020-10-26,MS,0.7185048452291642,0.005333984469151562,0.000737848188886834,0.005358449173721651,0.27008286511320045
2020-10-27,MS,0.7168587268825587,0.005220962815207455,0.0007230537858491954,0.005251560111741317,0.2719636885787681
2020-10-28,MS,0.715249503331011,0.005108612362491842,0.000708301061667876,0.005144942160068117,0.2738066332588859
2020-10-29,MS,0.7136768375838717,0.00499703115904703,0.0006936048502786288,0.0050387037170236465,0.2756118148639038
2020-10-30,MS,0.7121403588627784,0.00488631089412377,0.0006789792171595974,0.004932947663874499,0.2773793955361883
2020-10-31,MS,0.7106396830658334,0.004776539179882265,0.0006644375465914091,0.00482777198584706,0.27910956039597057
2020-11-01,MS,0.709174397663957,0.004667797744156101,0.0006499924633634195,0.004723269222113981,0.28080253508053415
2020-11-02,MS,0.7077440729628265,0.00456016213347826,0.000635655963616893,0.004619527271274563,0.2824585738429284
2020-11-03,MS,0.7063482576403881,0.004453702179951776,0.0006214393477877524,0.004516628989946688,0.28407796401605023
2020-11-04,MS,0.704986485314568,0.0043484819101908415,0.0006073533026941646,0.004414652723999471,0.2856610189226721
2020-11-05,MS,0.7036582735883531,0.0042445595191928755,0.0005934078903756183,0.004313672232491547,0.2872080789437114
2020-11-06,MS,0.7023631260979969,0.004141988778689736,0.0005796124109469343,0.004213755827070107,0.2887195090594208
2020-11-07,MS,0.7011005350568509,0.004040819355658713,0.0005659753935304885,0.004114966319261001,0.29019569604882345
2020-11-08,MS,0.6998699756286154,0.003941095785828731,0.0005525046413686563,0.00401736130108967,0.291637054817222
2020-11-09,MS,0.6986709111090867,0.0038428737240139197,0.0005392051515493224,0.003920980232054283,0.29304402195742024
2020-11-10,MS,0.6975028117856477,0.003746174244641604,0.0005260856504376827,0.0038258851483482874,0.29441703534504915
2020-11-11,MS,0.6963651308701891,0.003651031251785055,0.0005131517548160328,0.0037321180984577645,0.29575656019887636
2020-11-12,MS,0.6952573169218617,0.003557472319475558,0.0005004087982743258,0.003639718730628772,0.2970630754038842
2020-11-13,MS,0.6941788142645754,0.003465520585866889,0.0004878616429336668,0.003548723164476622,0.2983370725162719
2020-11-14,MS,0.6931290625087766,0.0033751979149709054,0.00047551424287911777,0.0034591612972916766,0.2995790562102062
2020-11-15,MS,0.6921074999739975,0.003286519941939126,0.0004633703994434866,0.0033710614936958965,0.3007895403650485
2020-11-16,MS,0.6911135631593006,0.00319949958041682,0.00045143330856661583,0.003284447811025212,0.30196904831481525
2020-11-17,MS,0.6901466878238459,0.0031141468717856735,0.0004397056278713828,0.003199340435271292,0.3031181114153502
2020-11-18,MS,0.6892063101798049,0.003030468498324022,0.0004281895969441971,0.003115756448472598,0.30423726745057866
2020-11-19,MS,0.6882918686556991,0.0029484671056167174,0.00041688683862554395,0.003033708425456714,0.3053270611487263
2020-11-20,MS,0.6874028029093522,0.0028681438069278796,0.0004057987449379183,0.002953207252395973,0.30638803946051046
2020-11-21,MS,0.6865385529639147,0.00278949970808627,0.00039492669952397844,0.0028742637529167963,0.30742074904968264
2020-11-22,MS,0.6856985670644821,0.0027125283040735043,0.0003842708963772681,0.0027968800368276983,0.3084257458723639
2020-11-23,MS,0.6848822913380165,0.0026372250520843273,0.000373831836180413,0.0027210604603450867,0.30940358348749813
2020-11-24,MS,0.6840891798554156,0.002563581901926775,0.00036360941070254086,0.0026468049288850023,0.31035481607719445
2020-11-25,MS,0.6833186931319098,0.002491587665968738,0.00035360297668826554,0.0025741094358138874,0.3112799989637437
2020-11-26,MS,0.6825702897672604,0.002421232562502754,0.00034381213277138246,0.0025029717414025046,0.3121796859701873
2020-11-27,MS,0.6818434458340812,0.00235250132555,0.00033423555601096356,0.0024333828561711275,0.31305442660231114
2020-11-28,MS,0.6811376327937235,0.0022853801370682734,0.00032487216680687466,0.0023653355728751363,0.3139047715036507
2020-11-29,MS,0.680452332613653,0.0022198528257302615,0.0003157205389749169,0.0022988200986195323,0.31473126609714674
2020-11-30,MS,0.679787037619073,0.0021559007704607352,0.00030677887613732546,0.0022338238890912856,0.3155344510193621
2020-12-01,MS,0.6791412444618388,0.002093504808222298,0.00029804537562713756,0.002170334308526681,0.3163148632199096
2020-12-02,MS,0.6785144592700812,0.0020326439976433527,0.00028951803876129507,0.002108337221299902,0.3170730336463387
2020-12-03,MS,0.6779061933744622,0.001973297236468265,0.00028119471988997556,0.0020478174549001223,0.317809489388404
2020-12-04,MS,0.677315969054158,0.0019154422546164673,0.0002730730040974746,0.001988757871803513,0.31852474998944913
2020-12-05,MS,0.6767433134508772,0.0018590568998518456,0.000265150353780161,0.0019311404935307573,0.31921933097608457
2020-12-06,MS,0.6761877640326129,0.0018041185576929057,0.00025742397425874795,0.0018749455201608803,0.31989374008939914
2020-12-07,MS,0.675648862734718,0.0017506041644660662,0.00024989108119326047,0.0018201531755566867,0.32054848101819056
2020-12-08,MS,0.6751261652320404,0.0016984896434129205,0.00024254874229708275,0.0017667425563370443,0.3211840460000371
2020-12-09,MS,0.6746192345223564,0.0016477506115592337,0.0002353938323913831,0.0017146913967327501,0.3218009218110848
2020-12-10,MS,0.6741276443239735,0.0015983603354426607,0.0002284234193826274,0.0016639784643160706,0.3223995856310096
2020-12-11,MS,0.6736509740153861,0.0015502914391741529,0.00022163484145006274,0.0016145843087741003,0.3229805075693401
2020-12-12,MS,0.6731888111895004,0.0015035213325597595,0.00021502445781796325,0.0015664833138257612,0.32354415188042074
2020-12-13,MS,0.67274075382961,0.0014580229079095345,0.00020858925322336493,0.0015196535914912945,0.3240909725918903
2020-12-14,MS,0.6723064078858719,0.0014137709426969864,0.00020232587505296428,0.0014740711305554802,0.3246214163399471
2020-12-15,MS,0.6718853881048995,0.0013707394577058387,0.00019623104498766298,0.0014297123246495994,0.3251359212418819
2020-12-16,MS,0.6714773179307699,0.0013289023616930586,0.00019030147743981764,0.0013865534828423282,0.32563491692137936
2020-12-17,MS,0.6710818293388346,0.0012882339145583392,0.00018453382485359387,0.0013445704998580187,0.32611882459601993
2020-12-18,MS,0.6706985628593297,0.0012487082996177454,0.00017892475391260857,0.001303739334852095,0.3265880569264124
2020-12-19,MS,0.6703271676347469,0.001210299823374874,0.0001734709284387438,0.001264035912925431,0.3270430178746387
2020-12-20,MS,0.6699673008771162,0.001172982974622556,0.00016816901117101002,0.0012254361443818907,0.32748410316683285
2020-12-21,MS,0.6696186296144688,0.0011367324757006704,0.00016301568845679775,0.0011879160943067991,0.3279116983011915
2020-12-22,MS,0.6692808265508269,0.0011015231640139874,0.00015800765330878123,0.0011514518669351458,0.32832618293903976
2020-12-23,MS,0.6689535726654771,0.001067330033897616,0.0001531416050667822,0.0011160195990085173,0.3287279282706745
2020-12-24,MS,0.6686365580975626,0.0010341282990029778,0.00014841425757711072,0.0010815955178879043,0.329117296002094
2020-12-25,MS,0.6683294794570803,0.0010018937815938769,0.00014382238937185233,0.001048156312862326,0.32949464023321623
2020-12-26,MS,0.668032042613097,0.0009706025088869636,0.00013936279163816596,0.0010156787501404048,0.32986030551036205
2020-12-27,MS,0.6677439627364571,0.0009402307068687876,0.0001350322674213181,0.000984139666953103,0.3302146267964243
2020-12-28,MS,0.667464963100537,0.0009107549184039732,0.0001308276463012986,0.0009535160854181585,0.3305579304234641
2020-12-29,MS,0.6671947691664017,0.0008821523906670471,0.00012674582970952604,0.0009237855923202609,0.33089053919502603
2020-12-30,MS,0.6669331154935236,0.0008544006224791712,0.00012278373798222224,0.0008949258953877345,0.3312127664247519
2020-12-31,MS,0.6666797450576784,0.0008274774089870712,0.00011893831558636877,0.0008669148670890733,0.3315249165247837
2020-02-25,TOTAL,0.999999524142907,2.3792854648856125e-07,2.3792854648856125e-07,2.3792854648856125e-07,0.0
2020-02-26,TOTAL,0.9999990439108305,5.779161531755032e-07,1.8616154769215347e-07,2.816316735335764e-07,1.4830834173017398e-07
2020-02-27,TOTAL,0.9999986250065828,7.690058887777912e-07,1.5881695666506386e-07,3.793207953966097e-07,3.057783231197322e-07
2020-02-28,TOTAL,0.9999982213424666,8.936128247808377e-07,1.4482691844632196e-07,4.889499844335106e-07,4.891963524722799e-07
2020-02-29,TOTAL,0.9999978113023639,9.887145283826344e-07,1.3873807667159566e-07,5.960304698807405e-07,7.031431079482764e-07
2020-03-01,TOTAL,0.9999973833205197,1.0725767185874806e-06,1.375676254678369e-07,6.96193504620896e-07,9.482701783875778e-07
2020-03-02,TOTAL,0.9999969311259858,1.1535247310017314e-06,1.3972130144969891e-07,7.898744855722292e-07,1.2236820429747834e-06
2020-03-03,TOTAL,0.9999964505252563,1.2358163806198894e-06,1.442563706120917e-07,8.788718633177462e-07,1.5284586757971465e-06
2020-03-04,TOTAL,0.9999959382627852,1.321785877338262e-06,1.5060043397033299e-07,9.651659275325775e-07,1.862113522620105e-06
2020-03-05,TOTAL,0.9999953915496831,1.412756064791554e-06,1.5840916481577445e-07,1.050585940099623e-06,2.224627693829085e-06
2020-03-06,TOTAL,0.9999948076843723,1.5095825017433456e-06,1.6747043211018025e-07,1.1367555193441325e-06,2.616435721207036e-06
2020-03-07,TOTAL,0.9999941839904969,1.61289317513807e-06,1.776603716720214e-07,1.225020579773473e-06,3.0383639232583557e-06
2020-03-08,TOTAL,0.9999935176506864,1.723249356197217e-06,1.8890755125741628e-07,1.3165235503189584e-06,3.4915974024350474e-06
2020-03-09,TOTAL,0.9999928046085936,1.8413456350865258e-06,2.0119427105785563e-07,1.4124550523218418e-06,3.978324994563173e-06
2020-03-10,TOTAL,0.9999920427468892,1.967529970714778e-06,2.1452451843011359e-07,1.5133602810839376e-06,4.499766887261676e-06
2020-03-11,TOTAL,0.9999912288631477,2.1023377535083373e-06,2.2891610094022936e-07,1.6199540766602825e-06,5.057857467856567e-06
2020-03-12,TOTAL,0.99999035872879,2.2464759291622282e-06,2.4439253223643115e-07,1.733180335457412e-06,5.655150959817839e-06
2020-03-13,TOTAL,0.9999894296010288,2.4004079985697905e-06,2.6098745373517085e-07,1.8534974450076373e-06,6.2934346206518244e-06
2020-03-14,TOTAL,0.9999884358020271,2.5650935281365896e-06,2.787707827846075e-07,1.981852000176443e-06,6.9764102085043e-06
2020-03-15,TOTAL,0.9999873744681884,2.7410063951713705e-06,2.977908238042316e-07,2.118637986718623e-06,7.70602515256933e-06
2020-03-16,TOTAL,0.9999862368615056,2.9295905666739627e-06,3.1819759674422294e-07,2.2650408355345916e-06,8.488238042190852e-06
2020-03-17,TOTAL,0.9999850223089771,3.130957256985556e-06,3.4000265614144177e-07,2.421151848514649e-06,9.32350780793195e-06
2020-03-18,TOTAL,0.9999837268522461,3.3457624225770624e-06,3.6327474814807884e-07,2.5874983203422988e-06,1.0214540809608961e-05
2020-03-19,TOTAL,0.9999823383880948,3.5760117399570486e-06,3.882240735146685e-07,2.765692526536871e-06,1.116961211202887e-05
