day,state,suscetivel,infectado,recuperado
2020-12-24,PI,0.9603788398403508,0.0003499071467280629,0.039271253012921455
2020-12-25,PI,0.9603134368364368,0.0003457456305714391,0.03934081753299212
2020-12-26,PI,0.9602488164684219,0.0003416292594018397,0.03940955427217661
2020-12-27,PI,0.96018497013083,0.00033755765160311906,0.03947747221756718
2020-12-28,PI,0.960121889291244,0.0003335304258023599,0.03954458028295402
2020-12-29,PI,0.960059565492416,0.0003295472011232,0.039610887306461146
2020-12-30,PI,0.9599979903523898,0.0003256075972918261,0.03967640205031873
2020-12-31,PI,0.959937155564229,0.0003217112347124367,0.0397411332010589
2020-03-16,CE,0.999999818654226,1.81345773996673e-07,0.0
2020-03-17,CE,0.999999670988074,2.832997223950959e-07,4.571220360580114e-08
2020-03-18,CE,0.9999994403137265,4.425654592263656e-07,1.171208140493052e-07
2020-03-19,CE,0.9999990799680709,6.913608256528191e-07,2.2867110327239584e-07
2020-03-20,CE,0.9999985170485826,1.0800202396176266e-06,4.0293117753561483e-07
2020-03-21,CE,0.9999976376911759,1.6871593261369705e-06,6.751494977501676e-07
2020-03-22,CE,0.9999962639868979,2.635612290510935e-06,1.1004008114294872e-06
2020-03-23,CE,0.999994118047501,4.117241931294508e-06,1.764710567439363e-06
2020-03-24,CE,0.9999907657661772,6.431768267932693e-06,2.802465554637937e-06
2020-03-25,CE,0.9999855290359495,1.0047373738522527e-05,4.423590311819011e-06
2020-03-26,CE,0.9999773485605703,1.569541770372964e-05,6.956021725786343e-06
2020-03-27,CE,0.9999645696915954,2.451828817350466e-05,1.0912020230743855e-05
2020-03-28,CE,0.9999446078682591,3.830035990083751e-05,1.7091771839700466e-05
2020-03-29,CE,0.9999273884127132,4.6652128281491244e-05,2.5959459005071097e-05
2020-03-30,CE,0.9999154182865824,4.9053692305295176e-05,3.5528021112080043e-05
2020-03-31,CE,0.9999028321327652,5.157872629979975e-05,4.5589140934761366e-05
2020-04-01,CE,0.9998895983033285,5.423356038417289e-05,5.616813628710921e-05
2020-04-02,CE,0.9998756835183604,5.7024849715658846e-05,6.729163192369964e-05
2020-04-03,CE,0.9998610528031057,5.9959586858356723e-05,7.898761003575781e-05
2020-04-04,CE,0.9998456693840416,6.304512230059652e-05,9.12854936575676e-05
2020-04-05,CE,0.9998294946247799,6.628917707957029e-05,0.00010421619814026493
2020-04-06,CE,0.9998124878976106,6.969986806663223e-05,0.00011781223432249945
2020-04-07,CE,0.9997946064914368,7.328572607532649e-05,0.0001321077824876266
2020-04-08,CE,0.9997758055259732,7.705571269243502e-05,0.0001471387613340673
2020-04-09,CE,0.9997560378235784,8.101924542989115e-05,0.0001629429309915225
2020-04-10,CE,0.9997352538001626,8.518621910511114e-05,0.00017955998073213497
