date,state,newCases,mortes,TOTAL,totalCasesPred,residuo_quadratico,res_quad_padronizado,mortes_pred,sucetivel,exposto,Infectado_assintomatico,Infectado_sintomatico,Hospitalizado,UTI,recuperado
2020-05-03,MS,6,10,272,307.061197267674,630.8677311995783,42.06388189921567,4.303693428509536,2777082.6104363627,351.0989663873759,207.4730832227767,57.98679977996542,4.312520901993527,2.724199204842188,1275.4903007116122
2020-05-04,MS,2,10,274,325.0835324623112,1319.5740425287383,78.53733809892692,4.557500920581293,2776973.4967107545,370.10101602262176,218.70555672819316,61.12630689453462,4.54610898957333,2.871746881835929,1350.595052808167
2020-05-05,MS,9,10,283,344.08418467543186,1879.0286202092868,105.97819132837326,4.8250968167211274,2776858.4626157847,390.1318499266214,230.5467873434531,64.4359602529826,4.79236962678199,3.0272974588443393,1429.7780227897053
2020-05-06,MS,5,10,288,364.1157163535203,2908.7707693225843,156.44496732941474,5.107223422676353,2776737.1903409557,411.2464663651281,243.02932840478252,67.92486256512962,5.05198253773909,3.191280098842154,1513.2585156497616
2020-05-07,MS,23,10,311,385.230928806721,2765.674125150363,144.3619491754518,5.4046263707677635,2776609.360655441,433.50008961411083,256.18590190025753,71.60216272785821,5.325630434565553,3.36412579381903,1601.2568077176663
2020-05-08,MS,15,11,326,407.48873444016465,3334.1559536105024,169.65807615951428,5.718137964568877,2776474.61726649,456.95445039739747,270.05288932262846,75.47803867734504,5.614075553464642,3.5463160184644047,1694.0188255756811
2020-05-09,MS,20,11,346,430.9513297442772,3620.6222097085124,178.23435955458396,6.048637147601624,2776332.5839351835,481.674805183369,284.66861235258574,79.56321519967138,5.918122990794437,3.7383595254651567,1791.804312416597
2020-05-10,MS,16,11,362,455.68071348662,4398.631843752779,209.2306533539258,6.397000093051052,2776182.8855638006,507.7262578547635,300.07123465637466,83.86837567870255,6.2385755024192555,3.9407637168910092,1894.872228696991
2020-05-11,MS,23,11,385,481.80523129099726,4694.596541320017,216.46556238425342,6.764403544179398,2776021.077388599,538.9118440347279,316.4830597641201,88.45090825358383,6.576601029035384,4.154287452818316,2003.5815073225801
2020-05-12,MS,20,12,405,509.663473421696,5488.974925432804,246.4945349213715,7.151579414742471,2775845.1817496885,575.5162722916644,334.90816153278666,93.56797923952253,6.9345782764291215,4.380814267377511,2118.358865288953
2020-05-13,MS,25,13,430,539.379802909552,5996.767284925958,262.38992945637904,7.560028922920051,2775658.857896624,613.2584779167813,355.2176045032147,99.19663768056508,7.316604997165929,4.623420991089134,2239.969328364136
2020-05-14,MS,22,14,452,571.0208879862183,7101.038825944655,302.1697059857536,7.991183572334587,2775461.2057069335,652.705242224034,377.19467344085865,105.28766120176266,7.72558072671831,4.884074595806969,2369.005877304942
2020-05-15,MS,27,14,479,604.6850023376262,7913.779069017816,325.94907029481243,8.446773422007025,2775251.3137951344,694.2765822657498,400.7482415212664,111.82124614075006,8.164047106192143,5.164315007491254,2506.0649994017554
2020-05-16,MS,29,15,508,640.4871185923132,8794.849275212693,352.3653493642745,8.92859509407255,2775028.3515390875,738.2282570392612,425.90042821660757,118.80421533746053,8.633986235971339,5.465200886099953,2651.6877781026856
2020-05-17,MS,62,15,570,678.5520297023813,5907.236465608372,230.80018152252134,9.438545270339484,2774791.441862478,784.8133780985578,452.6866079867242,126.24729065936444,9.137419136469687,5.787876015792059,2806.447020354548
2020-05-18,MS,43,16,613,719.0164682595406,5637.874229878835,214.9044177854087,9.978628268285668,2774539.680593701,834.2524540897527,481.17558132533185,134.16953164743651,9.676319135901068,6.133456155090126,2970.9334356769896
2020-05-19,MS,29,16,642,762.0285059015555,7218.267136276734,265.1446679194734,10.550959387770476,2774272.1255874108,886.7472721700757,511.46118454425414,142.5963435782743,10.252673795970443,6.503073578996546,3145.7629055338434
2020-05-20,MS,51,17,693,807.7460537235415,6600.394290026181,236.38826071251776,11.157762849174873,2773987.7809375674,942.5041829034827,543.6471510082386,151.55601796479277,10.868569378163318,6.897957262463691,3331.5874210662064
2020-05-21,MS,53,17,746,856.3372993791423,6100.672642657858,211.66925702446886,11.801379891429564,2773685.593785102,1001.7351070910521,577.847323840582,161.0797227678899,11.526205602544923,7.31943269798545,3529.0970430066113
