UF,city,date,ibgeID,mortes,newCases,TOTAL,totalCasesPred,residuo_quadratico,res_quad_padronizado,sucetivel,infectado,recuperado 
MG,Belo Horizonte/MG,2020-06-16,3106200,76.0,1.0,3488.0,3189.943863115146,88837.46073472277,1572.6662057358515,2466676.6501368857,459.1107884185998,2730.833074696546
MG,Belo Horizonte/MG,2020-06-17,3106200,83.0,143.0,3631.0,3278.590240839444,124192.63835160105,2168.6329925830237,2466588.003759161,469.94419819829193,2808.6460426411522
MG,Belo Horizonte/MG,2020-06-18,3106200,87.0,179.0,3810.0,3369.325310887493,194194.18162440485,3345.0321992410354,2466497.268689113,481.0299570407069,2888.295353846786
MG,Belo Horizonte/MG,2020-06-19,3106200,90.0,69.0,3879.0,3462.197350791511,173724.44838721486,2952.040565678334,2466404.3966492093,492.3737621173793,2969.8235886741318
MG,Belo Horizonte/MG,2020-06-20,3106200,96.0,113.0,3992.0,3557.255587009018,189002.70462687334,3168.4689023325723,2466309.3384129917,503.9814182894114,3053.2741687196067
MG,Belo Horizonte/MG,2020-06-21,3106200,96.0,91.0,4083.0,3654.550194922833,183569.23547066256,3036.152093219268,2466212.0438050777,515.858838107473,3138.69135681536
MG,Belo Horizonte/MG,2020-06-22,3106200,96.0,345.0,4428.0,3754.132298841075,454097.6786652139,7410.314847887649,2466112.4617011594,528.0120418118019,3226.1202570292735
MG,Belo Horizonte/MG,2020-06-23,3106200,96.0,239.0,4667.0,3856.0538395043186,657633.6752226874,10589.030356099931,2466010.5401604963,540.447144160237,3315.6066953440813
MG,Belo Horizonte/MG,2020-06-24,3106200,104.0,105.0,4772.0,3960.3742944969854,658736.2858332662,10466.190788186579,2465906.219705504,553.1710225475501,3407.203271949435
MG,Belo Horizonte/MG,2020-06-25,3106200,106.0,170.0,4942.0,4067.145925744988,765369.6512405943,11999.771492141239,2465799.4480742556,566.1898503642789,3500.956075380709
MG,Belo Horizonte/MG,2020-06-26,3106200,106.0,0.0,4942.0,4176.425367858485,586104.5173786166,9068.192250951342,2465690.1686321422,579.5102490684317,3596.9151187900534
MG,Belo Horizonte/MG,2020-06-27,3106200,,,,4288.270268342802,,,2465578.3237316576,593.1389541672402,3695.1313141755622
MG,Belo Horizonte/MG,2020-06-28,3106200,,,,4402.739309000767,,,2465463.8546909997,607.0828173449039,3795.656491655863
MG,Belo Horizonte/MG,2020-06-29,3106200,,,,4519.892227335041,,,2465346.7017726656,621.3488085903333,3898.5434187447077
MG,Belo Horizonte/MG,2020-06-30,3106200,,,,4639.79099916795,,,2465226.803000833,635.9441263457368,4003.8468728222133
MG,Belo Horizonte/MG,2020-07-01,3106200,,,,4762.500407209283,,,2465104.0935927914,650.8762505337651,4111.624156675518
MG,Belo Horizonte/MG,2020-07-02,3106200,,,,4888.084922419688,,,2464978.5090775806,666.1526525869581,4221.93226983273
MG,Belo Horizonte/MG,2020-07-03,3106200,,,,5016.610324102363,,,2464849.983675898,681.7809462916176,4334.829377810745
MG,Belo Horizonte/MG,2020-07-04,3106200,,,,5148.143777501229,,,2464718.450222499,697.7688951431016,4450.374882358127
MG,Belo Horizonte/MG,2020-07-05,3106200,,,,5282.753867845612,,,2464583.840132155,714.1244156496065,4568.629452196005
CE,Fortaleza/CE,2020-03-16,2304400,0.0,8.0,8.0,8.0,0.0,0.0,2651791.62,8.0,0.0
CE,Fortaleza/CE,2020-03-17,2304400,0.0,1.0,9.0,11.688824957560927,7.22977965240252,2.029618243762884,2651787.9311750424,10.275969016895916,1.4128559406650114
CE,Fortaleza/CE,2020-03-18,2304400,0.0,8.0,17.0,16.41425462232301,0.34309764746995897,0.08221769463952412,2651783.205745378,13.191510230759313,3.222744391563696
CE,Fortaleza/CE,2020-03-19,2304400,0.0,0.0,17.0,22.504303845417077,30.29736082267322,6.249296102400884,2651777.115696155,16.949002581720876,5.5553012636962
CE,Fortaleza/CE,2020-03-20,2304400,0.0,46.0,63.0,30.280522496429032,1070.564208106687,191.41489093782917,2651769.3394775037,21.746834876761746,8.533687619667287
CE,Fortaleza/CE,2020-03-21,2304400,0.0,13.0,76.0,40.27729891126884,1276.111373074834,198.62455813379918,2651759.3427010886,27.91471126604126,12.362587645227585
CE,Fortaleza/CE,2020-03-22,2304400,0.0,40.0,116.0,53.11375016444622,3954.6804183796876,537.5979170680565,2651746.5062498352,35.83460758965401,17.27914257479221
CE,Fortaleza/CE,2020-03-23,2304400,0.0,35.0,151.0,69.60934405784917,6624.438874693572,788.3480697325707,2651730.010655942,46.01210335930441,23.597240698544752
CE,Fortaleza/CE,2020-03-24,2304400,0.0,19.0,170.0,90.76351209999122,6278.421014728238,655.4135586227261,2651708.8564879,59.063801493890274,31.69971060610094
CE,Fortaleza/CE,2020-03-25,2304400,0.0,26.0,196.0,117.9179823636011,6096.801478170909,559.0855759335262,2651681.7020176365,75.81747112663741,42.10051123696368
CE,Fortaleza/CE,2020-03-26,2304400,3.0,28.0,224.0,152.7539055968875,5076.005967697218,409.3634327828808,2651646.8660944034,97.31026153545588,55.44364406143162
CE,Fortaleza/CE,2020-03-27,2304400,3.0,44.0,268.0,197.48255649018802,4972.709839159525,352.96524639515593,2651602.13744351,124.90632834151931,72.57622814866869
CE,Fortaleza/CE,2020-03-28,2304400,4.0,36.0,304.0,254.8878912447119,2411.999226391245,150.78297106798937,2651544.732108756,160.3230555060776,94.56483573863433
CE,Fortaleza/CE,2020-03-29,2304400,5.0,34.0,338.0,328.53536118905254,89.579387821693,4.934658218893288,2651471.084638811,205.75981871762164,122.77554247143087
CE,Fortaleza/CE,2020-03-30,2304400,5.0,15.0,353.0,423.05554548207215,4907.779452790679,238.32722956432102,2651376.5644545183,264.0728395070671,158.98270597500502
CE,Fortaleza/CE,2020-03-31,2304400,6.0,18.0,371.0,544.3596398376537,30053.56472464102,1286.9287259246257,2651255.2603601627,338.90795438800393,205.45168544964977
CE,Fortaleza/CE,2020-04-01,2304400,6.0,42.0,413.0,689.9462282147281,76699.21332236424,2917.8891180171545,2651109.673771785,424.92350593586485,265.02272227886317
CE,Fortaleza/CE,2020-04-02,2304400,0.0,113.0,526.0,779.2653873700992,64143.35643972642,2296.3099655862575,2651020.3546126303,446.7539165325271,332.5114708375721
CE,Fortaleza/CE,2020-04-03,2304400,17.0,74.0,600.0,873.1588175279134,74615.73959324787,2523.6857575797617,2650926.4611824723,469.6998643182942,403.45895320961915
CE,Fortaleza/CE,2020-04-04,2304400,18.0,81.0,681.0,971.8723841222329,84606.74384495181,2712.545572595766,2650827.747615878,493.8210590159259,478.05132510630705
CE,Fortaleza/CE,2020-04-05,2304400,26.0,188.0,869.0,1075.6555840410797,42706.53041535975,1301.5351191068019,2650723.964415959,519.1780418396091,556.4775422014707
CE,Fortaleza/CE,2020-04-06,2304400,27.0,60.0,929.0,1184.7659253407978,65416.208565434565,1899.7037776388952,2650614.8540746593,545.833263478061,638.9326618627367
CE,Fortaleza/CE,2020-04-07,2304400,30.0,124.0,1053.0,1299.4682666557487,60746.606468289254,1684.5043701647637,2650500.151733345,573.8509458423003,725.6173208134485
CE,Fortaleza/CE,2020-04-08,2304400,45.0,185.0,1238.0,1420.0578854995629,33145.07367257195,879.2514723460239,2650379.562114501,603.3026090835561,816.7552764160068
CE,Fortaleza/CE,2020-04-09,2304400,45.0,45.0,1283.0,1546.8288459808723,69605.65997159884,1769.2250816668875,2650252.791154019,634.2594758182751,912.5693701625971
CE,Fortaleza/CE,2020-04-10,2304400,53.0,83.0,1366.0,1680.093001981458,98654.41389372417,2406.1386575602614,2650119.526998019,666.7970263833098,1013.2959755981482
CE,Fortaleza/CE,2020-04-11,2304400,58.0,91.0,1457.0,1820.1851275789481,131903.43689453683,3090.858078379093,2649979.4348724214,700.9962255911119,1119.1889019878363
CE,Fortaleza/CE,2020-04-12,2304400,59.0,72.0,1529.0,1967.4504683326613,192238.81318113007,4332.901646588438,2649832.1695316676,736.9405106740229,1230.5099576586385
CE,Fortaleza/CE,2020-04-13,2304400,78.0,157.0,1686.0,2122.255892900381,190319.2040903085,4130.298539671173,2649677.3641071,774.7184871496976,1347.537405750683
CE,Fortaleza/CE,2020-04-14,2304400,86.0,108.0,1794.0,2284.984674192104,241065.9502915267,5041.9578989016245,2649514.635325808,814.422685249533,1470.5619889425714
CE,Fortaleza/CE,2020-04-15,2304400,93.0,152.0,1946.0,2456.0409105145663,260141.73039852787,5248.120895787729,2649343.5790894856,856.1505702052859,1599.8903403092802
CE,Fortaleza/CE,2020-04-16,2304400,95.0,95.0,2041.0,2635.847429195218,353843.46402015985,6890.784642038076,2649163.7725708047,900.0039935850447,1735.8434356101734
CE,Fortaleza/CE,2020-04-17,2304400,119.0,259.0,2300.0,2824.8504290776973,275467.972903043,5181.989487442193,2648974.7695709225,946.090408328245,1878.7600207494525
CE,Fortaleza/CE,2020-04-18,2304400,141.0,262.0,2562.0,3023.5179368942736,212998.8060751467,3873.0141784955536,2648776.1020631054,994.5224496826576,2028.995487211616
CE,Fortaleza/CE,2020-04-19,2304400,148.0,126.0,2688.0,3232.3416739591366,296307.858008635,5210.955555835795,2648567.2783260406,1045.4182347722106,2186.9234391869263
CE,Fortaleza/CE,2020-04-20,2304400,164.0,152.0,2840.0,3451.8352334167566,374342.3528501371,6370.610284270683,2648347.7847665832,1098.9010649810457,2352.934168435711
CE,Fortaleza/CE,2020-04-21,2304400,176.0,178.0,3018.0,3682.5340032598306,441605.4414885365,7276.157219935304,2648117.08599674,1155.0994133840125,2527.434589875818
CE,Fortaleza/CE,2020-04-22,2304400,189.0,285.0,3303.0,3925.003925055225,386888.8827841059,6174.629248082236,2647874.616074945,1214.1488773689143,2710.8550476863106
CE,Fortaleza/CE,2020-04-23,2304400,212.0,488.0,3791.0,4179.846669870921,151201.73266970486,2338.4314739448405,2647619.773330129,1276.193344362655,2903.653325508266
CE,Fortaleza/CE,2020-04-24,2304400,228.0,272.0,4063.0,4447.6835218471915,147981.41198075868,2218.6633597437626,2647351.936478153,1341.3813620770588,3106.3021597701327
CE,Fortaleza/CE,2020-04-25,2304400,259.0,478.0,4541.0,4729.161087581185,35404.5948797343,514.7799978864488,2647070.4589124187,1409.8674276273714,3319.2936599538134
CE,Fortaleza/CE,2020-04-26,2304400,295.0,450.0,4991.0,5024.982410513441,1154.8042243040397,16.289129713844822,2646774.637589487,1481.8188564832608,3543.1635540301804
CE,Fortaleza/CE,2020-04-27,2304400,316.0,335.0,5326.0,5335.862377258269,97.26648518441525,1.331435770778154,2646463.757622742,1557.4059381917978,3778.456439066471
CE,Fortaleza/CE,2020-04-28,2304400,329.0,155.0,5481.0,5662.553038478671,32961.50578083769,437.9883484442693,2646137.0669615213,1636.8075260880412,4025.7455123906298
CE,Fortaleza/CE,2020-04-29,2304400,349.0,231.0,5712.0,6005.848010539391,86346.65329795804,1114.0949042473721,2645793.7719894606,1720.211933894835,4285.636076644556
CE,Fortaleza/CE,2020-04-30,2304400,381.0,258.0,5970.0,6366.586433649808,157280.79935507354,1971.0075294502085,2645433.03356635,1807.817793291347,4558.768640358461
CE,Fortaleza/CE,2020-05-01,2304400,413.0,112.0,6082.0,6745.638801343226,440416.4586482739,5361.91358743419,2645053.9811986564,1899.8310207796947,4845.807780563531
CE,Fortaleza/CE,2020-05-02,2304400,498.0,271.0,6353.0,7143.916789534491,625549.367967546,7400.533041401361,2644655.7032104656,1996.4669352459273,5147.449854288563
CE,Fortaleza/CE,2020-05-03,2304400,528.0,64.0,6417.0,7562.376440414215,1311887.1902559374,15084.767932243507,2644237.2435595854,2097.95089302682,5464.4255473873945
CE,Fortaleza/CE,2020-05-04,2304400,553.0,1781.0,8198.0,8002.024827938158,38406.26806466873,429.31397588712275,2643797.5951720616,2204.5194618051987,5797.505366132959
CE,Fortaleza/CE,2020-05-05,2304400,608.0,311.0,8509.0,8463.916888574673,2032.4869357884438,22.091052794168334,2643335.703111425,2316.4200717183107,6147.496816856363
CE,Fortaleza/CE,2020-05-06,2304400,651.0,552.0,9061.0,8949.159177988835,12508.369468133105,132.21639792692713,2642850.460822011,2433.9117388609843,6515.24743912785
CE,Fortaleza/CE,2020-05-07,2304400,694.0,608.0,9669.0,9458.91267892382,44136.682476966016,453.791255271785,2642340.707321076,2557.2656354558912,6901.647043467929
CE,Fortaleza/CE,2020-05-08,2304400,761.0,807.0,10476.0,9994.388720246725,231949.42478558738,2320.029224725735,2641805.231279753,2686.763738525379,7307.624981721346
CE,Fortaleza/CE,2020-05-09,2304400,809.0,519.0,10995.0,10474.58793628856,270828.7160563991,2646.0954585486934,2641325.032063711,2744.987268892939,7729.600667395622
CE,Fortaleza/CE,2020-05-10,2304400,840.0,561.0,11556.0,10937.59590808016,382423.62090320146,3656.4860402655027,2640862.0240919194,2780.1670579315455,8157.428850148614
CE,Fortaleza/CE,2020-05-11,2304400,893.0,379.0,11935.0,11406.448735616686,279366.4390811994,2615.6520395730463,2640393.171264383,2815.714465245178,8590.734270371508
CE,Fortaleza/CE,2020-05-12,2304400,950.0,549.0,12484.0,11881.203803049812,363363.2550576104,3333.4389740003653,2639918.41619695,2851.6309810883836,9029.572821961428
CE,Fortaleza/CE,2020-05-13,2304400,1022.0,553.0,13037.0,12361.909654539924,455746.97453340434,4098.863413161828,2639437.7103454596,2887.9177548693224,9473.991899670602
CE,Fortaleza/CE,2020-05-14,2304400,1039.0,740.0,13777.0,12848.624540264746,861880.9942386451,7603.299271668837,2638950.995459735,2924.576030177088,9924.048510087658
CE,Fortaleza/CE,2020-05-15,2304400,1137.0,913.0,14690.0,13341.415255857883,1818680.8121328603,15744.876494063956,2638458.204744142,2961.607389517809,10379.807866340074
CE,Fortaleza/CE,2020-05-16,2304400,1163.0,472.0,15162.0,13840.348191131334,1746763.5038858172,14847.212092211072,2637959.2718088683,2999.013410598305,10841.334780533029
CE,Fortaleza/CE,2020-05-17,2304400,1174.0,209.0,15371.0,14345.489238546026,1051672.3218579092,8780.265042014398,2637454.1307614534,3036.7956352446568,11308.69360330137
CE,Fortaleza/CE,2020-05-18,2304400,1253.0,798.0,16169.0,14856.891680648492,1721628.2417114384,14124.10001828083,2636942.728319351,3074.9546955573055,11781.936985091186
CE,Fortaleza/CE,2020-05-19,2304400,1307.0,615.0,16784.0,15374.610870829161,1986377.7174249352,16019.377847556028,2636425.0091291703,3113.4913730349954,12261.119497794167
CE,Fortaleza/CE,2020-05-20,2304400,1333.0,1226.0,18010.0,15898.706185579646,4457561.57080965,35351.08934770029,2635900.91381442,3152.406739417796,12746.29944616185
CE,Fortaleza/CE,2020-05-21,2304400,1503.0,634.0,18644.0,16429.23700139155,4905175.140005094,38267.721488302086,2635370.382998608,3191.701866445778,13237.53513494577
CE,Fortaleza/CE,2020-05-22,2304400,1548.0,626.0,19270.0,16966.262831855485,5307204.939890509,40743.65302781706,2634833.357168144,3231.377580933778,13734.885250921709
CE,Fortaleza/CE,2020-05-23,2304400,1574.0,282.0,19552.0,17509.843543073017,4170402.994568569,31515.520916228386,2634289.7764569265,3271.4340799413553,14238.409463131662
CE,Fortaleza/CE,2020-05-24,2304400,1579.0,243.0,19795.0,18060.03874844059,3010090.544412591,22397.9462092345,2633739.581251559,3311.87201198178,14748.16673645881
CE,Fortaleza/CE,2020-05-25,2304400,1687.0,351.0,20146.0,18616.9080415522,2338122.2173897275,17135.696765264784,2633182.7119584475,3352.692060945111,15264.215980607089
CE,Fortaleza/CE,2020-05-26,2304400,1769.0,643.0,20789.0,19180.511011973176,2587236.8246035557,18680.770123775823,2632619.108988026,3393.8948949784954,15786.616116994679
CE,Fortaleza/CE,2020-05-27,2304400,1783.0,150.0,20939.0,19750.907056890373,1411564.8414668941,10043.75975615586,2632048.712943109,3435.480430465164,16315.426626425211
CE,Fortaleza/CE,2020-05-28,2304400,1804.0,389.0,21328.0,20328.15557909367,999688.8660175162,7011.407121911458,2631471.464420906,3477.448605683418,16850.70697341025
CE,Fortaleza/CE,2020-05-29,2304400,1877.0,377.0,21705.0,20912.316058522425,628347.8310764235,4344.988885647753,2630887.303941477,3519.799660391285,17392.516398131138
CE,Fortaleza/CE,2020-05-30,2304400,1939.0,1673.0,23378.0,21503.447975116007,3513945.293996678,23962.429420919787,2630296.1720248833,3562.533834346792,17940.914140769215
CE,Fortaleza/CE,2020-05-31,2304400,1967.0,235.0,23613.0,22101.610594549882,2284297.934906861,15364.943265633587,2629698.0094054495,3605.6511453832777,18495.959449166603
CE,Fortaleza/CE,2020-06-01,2304400,2084.0,491.0,24104.0,22706.862404561925,1951993.4605864852,12953.59252059178,2629092.7575954376,3649.150805582128,19057.711598979797
CE,Fortaleza/CE,2020-06-02,2304400,2277.0,1240.0,25344.0,23319.26232414105,4099562.6560426983,26845.457690327286,2628480.357675859,3693.032473694696,19626.229850446354
CE,Fortaleza/CE,2020-06-03,2304400,2334.0,382.0,25726.0,23938.869329708927,3193836.032695021,20641.997850086227,2627860.7506702906,3737.295867958562,20201.573461750366
CE,Fortaleza/CE,2020-06-04,2304400,2424.0,788.0,26514.0,24565.741753003997,3795710.1969879405,24216.94003045057,2627233.8782469956,3781.940319988508,20783.801433015487
CE,Fortaleza/CE,2020-06-05,2304400,2453.0,560.0,27074.0,25199.93717753653,3512111.4625397515,22123.811250956038,2626599.6828224626,3826.964712679625,21372.972464856903
CE,Fortaleza/CE,2020-06-06,2304400,2459.0,246.0,27320.0,25841.513833749566,2185921.343793905,13597.753121203492,2625958.1061662496,3872.3683168988628,21969.145516850702
CE,Fortaleza/CE,2020-06-07,2304400,2458.0,91.0,27411.0,26490.52993472798,847265.1410618772,5205.540365356812,2625309.0900652716,3918.1503962335964,22572.379538494384
CE,Fortaleza/CE,2020-06-08,2304400,2569.0,478.0,27889.0,27147.04218318316,550501.4019356129,3341.097670955111,2624652.577816816,3964.3095008213904,23182.73268236177
CE,Fortaleza/CE,2020-06-09,2304400,2637.0,661.0,28550.0,27811.10713939114,545962.6594587433,3273.75363568139,2623988.5128606083,4010.84411351813,23800.26302587301
CE,Fortaleza/CE,2020-06-10,2304400,2714.0,772.0,29322.0,28482.781971210716,704286.899844972,4173.023053381454,2623316.8380287886,4057.75300418143,24425.028967029288
CE,Fortaleza/CE,2020-06-11,2304400,2810.0,629.0,29951.0,29162.12360407357,622325.9680498716,3644.1890939720743,2622637.496395926,4105.034848926273,25057.0887551473
CE,Fortaleza/CE,2020-06-12,2304400,2848.0,259.0,30210.0,29849.186617553558,130186.29695244251,753.5147338475998,2621950.4333824455,4152.687416762527,25696.49920079103
CE,Fortaleza/CE,2020-06-13,2304400,2848.0,0.0,30210.0,30544.026349570377,111573.60220731144,638.3975367941192,2621255.593650429,4200.708769940078,26343.3175796303
CE,Fortaleza/CE,2020-06-14,2304400,2854.0,216.0,30426.0,31246.6985485654,673546.107617355,3810.29247093684,2620552.921451434,4249.097129450873,26997.601419114526
CE,Fortaleza/CE,2020-06-15,2304400,2915.0,437.0,30863.0,31957.258150442933,1197400.899810788,6698.044520778614,2619842.361849556,4297.850447156156,27659.407703286775
CE,Fortaleza/CE,2020-06-16,2304400,3006.0,123.0,30986.0,32675.75745738505,2855280.264788391,15795.350460161291,2619123.8625426143,4346.965802568617,28328.791654816436
CE,Fortaleza/CE,2020-06-17,2304400,3059.0,855.0,31841.0,33402.25025255948,2437502.351117049,13336.770554914166,2618397.36974744,4396.440765736991,29005.80948682249
CE,Fortaleza/CE,2020-06-18,2304400,3087.0,385.0,32226.0,34136.790464752106,3651120.2001875704,19760.9776328743,2617662.8295352473,4446.272955704773,29690.517509047335
CE,Fortaleza/CE,2020-06-19,2304400,3113.0,305.0,32531.0,34879.42940561669,5515120.673165164,29530.04494908528,2616920.1905943826,4496.459232390468,30382.970173226222
CE,Fortaleza/CE,2020-06-20,2304400,3109.0,263.0,32794.0,35630.21770495204,8044130.869883415,42615.12779554728,2616169.4022950474,4546.996257933824,31083.22144701821
CE,Fortaleza/CE,2020-06-21,2304400,3110.0,60.0,32854.0,36389.20723993935,12497690.229319604,65514.50914547132,2615410.41276006,4597.881056290161,31791.32618364919
CE,Fortaleza/CE,2020-06-22,2304400,3136.0,344.0,33198.0,37156.44921316238,15669320.173185844,81288.14409478033,2614643.1707868367,4649.110475421778,32507.3387377406
CE,Fortaleza/CE,2020-06-23,2304400,3174.0,557.0,33755.0,37931.99092007428,17447253.146382954,89581.53890974226,2613867.629079925,4700.6803439753985,33231.31057609888
CE,Fortaleza/CE,2020-06-24,2304400,3212.0,272.0,34027.0,38715.881326507064,21985608.094066642,111734.75948928327,2613083.738673492,4752.586926376169,33963.29440013089
CE,Fortaleza/CE,2020-06-25,2304400,3212.0,0.0,34027.0,39508.169844849304,30043222.868085347,151146.3163421275,2612291.45015515,4804.8266035495735,34703.34324129973
CE,Fortaleza/CE,2020-06-26,2304400,3212.0,0.0,34027.0,40308.901561561135,39462287.22914423,196551.50994705665,2611490.718438438,4857.394731436546,35451.50683012459
CE,Fortaleza/CE,2020-06-27,2304400,,,,41118.12525131993,,,2610681.4947486795,4910.287539863414,36207.837711456516
CE,Fortaleza/CE,2020-06-28,2304400,,,,41935.88344720751,,,2609863.7365527917,4963.499779774205,36972.38366743331
CE,Fortaleza/CE,2020-06-29,2304400,,,,42762.22323254363,,,2609037.3967674556,5017.027289950543,37745.19594259308
CE,Fortaleza/CE,2020-06-30,2304400,,,,43597.18685161999,,,2608202.4331483794,5070.864872600974,38526.32197901902
CE,Fortaleza/CE,2020-07-01,2304400,,,,44440.816454143765,,,2607358.803545856,5125.007288222136,39315.80916592163
CE,Fortaleza/CE,2020-07-02,2304400,,,,45293.15365267321,,,2606506.4663473265,5179.449162797553,40113.70448987566
CE,Fortaleza/CE,2020-07-03,2304400,,,,46154.23878048143,,,2605645.381219518,5234.184832179274,40920.05394830216
CE,Fortaleza/CE,2020-07-04,2304400,,,,47024.11089398593,,,2604775.5091060135,5289.208344092714,41734.90254989322
CE,Fortaleza/CE,2020-07-05,2304400,,,,47902.80812853965,,,2603896.8118714597,5344.513751734522,42558.29437680513
AC,Rio Branco/AC,2020-03-17,1200401,0.0,3.0,3.0,3.0,0.0,0.0,409758.7371,3.0,0.0
AC,Rio Branco/AC,2020-03-18,1200401,0.0,0.0,3.0,3.797432522792418,0.6358986284070801,0.2903243422246318,409757.9396674773,3.2803108190743777,0.5171217037180402
AC,Rio Branco/AC,2020-03-19,1200401,0.0,1.0,4.0,4.669225343223635,0.4478625600127924,0.18809744581422513,409757.0678746568,3.5867593721485176,1.0824659710751177
AC,Rio Branco/AC,2020-03-20,1200401,0.0,3.0,7.0,5.622013324995838,1.8988472764890256,0.7378957531862868,409756.11508667504,3.9216776100687416,1.7003357149270968
AC,Rio Branco/AC,2020-03-21,1200401,0.0,4.0,11.0,6.664268201763605,18.798570226238205,6.790307974521572,409755.0728317982,4.288043031714775,2.3762251700488295
AC,Rio Branco/AC,2020-03-22,1200401,0.0,0.0,11.0,7.802218081783508,10.225809196472348,3.4466852275982784,409753.93488191825,4.688044469585258,3.1141736121982495
AC,Rio Branco/AC,2020-03-23,1200401,0.0,6.0,17.0,9.046494115995168,63.25825584689948,19.95767500894252,409752.690605884,5.125418281501626,3.921075834493542
AC,Rio Branco/AC,2020-03-24,1200401,0.0,4.0,21.0,10.407103596536537,112.20945421450918,33.22322268211506,409751.3299964035,5.603681570297356,4.803422026239182
AC,Rio Branco/AC,2020-03-25,1200401,0.0,2.0,23.0,11.895753071645377,123.30429984587309,34.336408504651665,409749.8413469284,6.126948281716567,5.76880478992881
AC,Rio Branco/AC,2020-03-26,1200401,0.0,0.0,23.0,13.524129401231466,89.79212360460593,23.560971181293848,409748.2129705988,6.699325446219112,6.824803955012353
AC,Rio Branco/AC,2020-03-27,1200401,0.0,2.0,25.0,15.303526601736138,94.02159636323873,23.28556834301679,409746.4335733983,7.324782116760321,7.978744484975816
AC,Rio Branco/AC,2020-03-28,1200401,0.0,0.0,25.0,17.249434062025323,60.07127235889329,14.06183929344988,409744.487665938,8.008761148309949,9.240672913715374
AC,Rio Branco/AC,2020-03-29,1200401,0.0,6.0,31.0,19.37803451229194,135.07008179747726,29.92113172988642,409742.35906548775,8.75694896130488,10.62108555098706
AC,Rio Branco/AC,2020-03-30,1200401,0.0,3.0,34.0,21.709233621694974,151.06293816607325,31.699812130825254,409740.0278663783,9.576339467253515,12.132894154441459
AC,Rio Branco/AC,2020-03-31,1200401,0.0,0.0,34.0,24.24815713134244,95.09843933498728,18.925987442075645,409737.48894286866,10.468735485019135,13.779421646323307
AC,Rio Branco/AC,2020-04-01,1200401,0.0,0.0,34.0,27.029273719595913,48.59102487631619,9.178044031968025,409734.70782628044,11.446245831250513,15.583027888345399
AC,Rio Branco/AC,2020-04-02,1200401,0.0,2.0,36.0,30.069640440054954,35.1691645102316,6.309485368039585,409731.66745956,12.514863910063303,17.554776529991653
AC,Rio Branco/AC,2020-04-03,1200401,0.0,0.0,36.0,33.39159369416748,6.803783456306839,1.160177215586561,409728.34550630586,13.682436890060677,19.709156804106804
AC,Rio Branco/AC,2020-04-04,1200401,0.0,0.0,36.0,37.02327121012901,1.0470839694788894,0.16980746246247985,409724.7138287899,14.958848970265711,22.0644222398633
AC,Rio Branco/AC,2020-04-05,1200401,0.0,2.0,38.0,40.99360378733174,8.961663635526957,1.3829200271880413,409720.7434962127,16.354262989840873,24.63934079749087
AC,Rio Branco/AC,2020-04-06,1200401,1.0,1.0,39.0,45.33451069458461,40.12602573980678,5.894864907812959,409716.4025893055,17.879890944088128,27.454619750496477
AC,Rio Branco/AC,2020-04-07,1200401,2.0,0.0,39.0,50.08084763727709,122.78518436054924,17.17975313687351,409711.65625236277,19.547974027765616,30.532873609511473
AC,Rio Branco/AC,2020-04-08,1200401,2.0,6.0,45.0,55.270469810343414,105.48255012517548,14.061781653833842,409706.4666301897,21.371806800341847,33.89866301000156
AC,Rio Branco/AC,2020-04-09,1200401,2.0,3.0,48.0,60.94422567394109,167.5529782979157,21.28882724202702,409700.7928743261,23.365734667602307,37.57849100633878
AC,Rio Branco/AC,2020-04-10,1200401,2.0,7.0,55.0,67.14770373812324,147.56670610921336,17.875688166864027,409694.5893962619,25.545764390605818,41.60193934751742
AC,Rio Branco/AC,2020-04-11,1200401,2.0,2.0,57.0,73.93090812779653,286.6556500318865,33.115400223359934,409687.8061918722,27.929450659496524,46.00145746830001
AC,Rio Branco/AC,2020-04-12,1200401,2.0,3.0,60.0,81.34663095199062,455.6786530004839,50.21526582308081,409680.39046904806,30.535327055251585,50.811303896739034
AC,Rio Branco/AC,2020-04-13,1200401,3.0,8.0,68.0,89.45236833430408,460.20410715065253,48.38831720710344,409672.28473166574,33.38357616065865,56.068792173645434
AC,Rio Branco/AC,2020-04-14,1200401,3.0,6.0,74.0,98.31513530651381,591.2258049740744,59.32608121429402,409663.4219646935,36.497713951397664,61.81742135511615
AC,Rio Branco/AC,2020-04-15,1200401,3.0,2.0,76.0,108.00506679533657,1024.3243005739557,98.11019369972425,409653.73203320475,39.902351233425414,68.10271556191115
AC,Rio Branco/AC,2020-04-16,1200401,4.0,10.0,86.0,118.59689568037405,1062.5576079971881,97.16112432466082,409643.1402043197,43.62371066861814,74.9731850117559
AC,Rio Branco/AC,2020-04-17,1200401,4.0,19.0,105.0,130.1761204276438,633.837039787224,55.34141044082818,409631.5609795724,47.69178023332696,82.48434019431686
AC,Rio Branco/AC,2020-04-18,1200401,5.0,7.0,112.0,142.83657642318997,950.8944455032354,79.28620696508773,409618.9005235769,52.13946535211055,90.6971110710794
AC,Rio Branco/AC,2020-04-19,1200401,5.0,11.0,123.0,156.67674711296775,1134.1232961107814,90.31844369019005,409605.0603528871,57.00130108806703,99.67544602490071
