day,state,suscetivel,exposto,infectado,recuperado
2020-03-15,SC,0.9999880275839174,5.802236252439424e-06,9.531194433400785e-06,3.617558942712011e-06
2020-03-16,SC,0.9999860951113239,5.801851389362413e-06,1.006415638748115e-05,5.017454445349203e-06
2020-03-17,SC,0.9999840646352074,5.882155929108998e-06,1.0543435127355529e-05,6.488347282203147e-06
2020-03-18,SC,0.999981941005617,6.0239299850057775e-06,1.0986913599551603e-05,8.026724344492932e-06
2020-03-19,SC,0.9999797313070359,6.196696366868236e-06,1.1423116008501547e-05,9.62745413470583e-06
2020-03-20,SC,0.9999774354330854,6.394360794708713e-06,1.1858165613499198e-05,1.1290614052290417e-05
2020-03-21,SC,0.9999750530516132,6.6099399980437735e-06,1.2299136794366977e-05,1.3016445140405018e-05
2020-03-22,SC,0.9999725828132346,6.839067011823697e-06,1.2750767937750963e-05,1.4805925361871062e-05
2020-03-23,SC,0.9999700223549416,7.079852107333274e-06,1.3215599497175175e-05,1.666076699995036e-05
2020-03-24,SC,0.9999673688380278,7.3315260864272265e-06,1.3695182457314587e-05,1.8583026974448386e-05
2020-03-25,SC,0.9999646190432794,7.593683705549952e-06,1.419080864167219e-05,2.0575037919368802e-05
2020-03-26,SC,0.999961769510692,7.866214783557338e-06,1.4703541120557638e-05,2.263930694987141e-05
2020-03-27,SC,0.999958817024969,8.14912617944025e-06,1.5234258502730418e-05,2.4778163894760975e-05
2020-03-28,SC,0.9999557592090312,8.442413579216462e-06,1.5783619731707485e-05,2.6993331203887924e-05
2020-03-29,SC,0.9999525889010394,8.746527551407094e-06,1.635314647479448e-05,2.928999848038984e-05
2020-03-30,SC,0.9999493065622548,9.061458758510211e-06,1.694272096780353e-05,3.166783156490795e-05
2020-03-31,SC,0.999945906466944,9.387609537803181e-06,1.7553517463559675e-05,3.4130979600572914e-05
2020-04-01,SC,0.9999423839679171,9.725290811082673e-06,1.818650471451917e-05,3.6682810103231505e-05
2020-04-02,SC,0.9999387344345938,1.0074812092324746e-05,1.8842648308382663e-05,3.932667855148045e-05
2020-04-03,SC,0.9999349532363937,1.0436482895505466e-05,1.952291383285081e-05,4.2065940423916486e-05
2020-04-04,SC,0.9999310354744718,1.0811360904468644e-05,2.0227592508844964e-05,4.4904145660811425e-05
2020-04-05,SC,0.9999269755680863,1.120230275280851e-05,2.0955364146407403e-05,4.784533856052296e-05
2020-04-06,SC,0.9999227691839813,1.1607826681292888e-05,2.1708903262721688e-05,5.0892659620667284e-05
2020-04-07,SC,0.9999184115837025,1.2026947527078212e-05,2.2490499337948295e-05,5.404954297843644e-05
2020-04-08,SC,0.9999138972733997,1.2460216322103235e-05,2.330111368076041e-05,5.7319970143426894e-05
2020-04-09,SC,0.9999092198353556,1.2909278384801259e-05,2.4140867648282556e-05,6.07085921572612e-05
2020-04-10,SC,0.9999043736405002,1.3374731175473669e-05,2.501071319100914e-05,6.421948867924212e-05
2020-04-11,SC,0.9998993531342939,1.3856845841666203e-05,2.5911907949762202e-05,6.785668546066456e-05
2020-04-12,SC,0.999894151387246,1.4356264778435496e-05,2.6845716670898914e-05,7.162520485076033e-05
2020-04-13,SC,0.9998887636637286,1.4873451183378496e-05,2.7812979231509306e-05,7.552847940263753e-05
2020-04-14,SC,0.999883182063401,1.540917402102092e-05,2.881510081710434e-05,7.957223530698516e-05
2020-04-15,SC,0.9998773991438271,1.5964157007326504e-05,2.9853405894532852e-05,8.376186681707958e-05
2020-04-16,SC,0.9998714074572564,1.653912454060951e-05,3.0929219696185054e-05,8.810277205271801e-05
2020-04-17,SC,0.9998651992650457,1.713483836874743e-05,3.2043909357600964e-05,9.260056077399438e-05
2020-04-18,SC,0.9998587668204781,1.77520612761542e-05,3.319884317722956e-05,9.726084861450857e-05
2020-04-19,SC,0.9998521024949775,1.8391540878509303e-05,3.4395372435442585e-05,0.00010208916525463412
2020-04-20,SC,0.9998451986599671,1.905402479149222e-05,3.563484841261177e-05,0.00010709104037474461
2020-04-21,SC,0.9998380463068941,1.974039582602423e-05,3.691886604888433e-05,0.00011227300477692143
2020-04-22,SC,0.9998306355394155,2.0451623769099186e-05,3.82491770397047e-05,0.0001176422333216695
2020-04-23,SC,0.999822957540789,2.1188572640068808e-05,3.962734245753691e-05,0.00012320511765936672
2020-04-24,SC,0.9998150034947533,2.1952106411177452e-05,4.105492328994426e-05,0.0001289680490915605
2020-04-25,SC,0.9998067635297683,2.2743182282837176e-05,4.2533676847383595e-05,0.00013493818464754067
2020-04-26,SC,0.9997982258759854,2.3562925160713493e-05,4.406571359946343e-05,0.00014112405880043507
2020-04-27,SC,0.9997893802507721,2.4412328563017762e-05,4.565286733583804e-05,0.00014753312687507182
2020-04-28,SC,0.9997802164299439,2.529238084437856e-05,4.729696097252196e-05,0.00015417280178529235
2020-04-29,SC,0.9997707236930727,2.6204059691086965e-05,4.8999964137017595e-05,0.0001610508566451828
2020-04-30,SC,0.9997608891216635,2.714829553495175e-05,5.0764496302730145e-05,0.0001681766600447976
2020-05-01,SC,0.9997507005941549,2.8126035977924844e-05,5.2592941296658383e-05,0.00017555900211657172
