date,state,newCases,mortes,TOTAL,totalCasesPred,residuo_quadratico,res_quad_padronizado,suscetivel,infectado,recuperado
2020-03-16,RS,2,0,8,11.434902305766652,11.798553850161063,0.9488256168035607,11377227.565097693,10.295569883327003,1.1393324224396495
2020-03-17,RS,2,0,10,16.922050240884488,47.914779537329,2.6735099440812813,11377222.077949759,15.183569603479059,1.7384806374054265
2020-03-18,RS,9,0,19,25.014258186252174,36.171301530901296,1.3904413984026975,11377213.985741815,22.39217920292078,2.6220789833313876
2020-03-19,RS,12,0,31,36.94837611762376,35.383178436716705,0.9324029657301796,11377202.051623885,33.023194665926034,3.925181451697717
2020-03-20,RS,12,0,43,54.54827063963294,133.36255476620818,2.4008408044130145,11377184.451729361,48.70133042097074,5.84694021866219
2020-03-21,RS,26,0,69,80.50380937565136,132.33763015132408,1.6236987100980693,11377158.496190626,71.82273969489816,8.681069680753195
2020-03-22,RS,8,0,77,118.78184027407231,1745.7221766880907,14.574180632838099,11377120.21815973,105.92111543386052,12.860724840211835
2020-03-23,RS,19,0,96,134.72518728702693,1499.640130415312,11.049092363703465,11377104.274812715,116.47787192441972,18.247315362607235
2020-03-24,RS,16,0,112,146.88672749952195,1217.0837556259012,8.229837634549291,11377092.113272503,122.94030041056581,23.946427088956153
2020-03-25,RS,50,1,162,159.72312553940836,5.184157309294482,0.032255204668872356,11377079.276874462,129.76132986037106,29.961795679037262
2020-03-26,RS,28,1,190,173.27169550610483,279.8361712404732,1.6057465351891893,11377065.728304496,136.96078721246406,36.310908293640786
2020-03-27,RS,7,2,197,187.57193217328043,88.88846294522467,0.47137695372153404,11377051.428067828,144.55965802724066,43.01227414603979
2020-03-28,RS,3,2,200,202.66553732276094,7.105089219031561,0.0348860652245338,11377036.334462678,152.58010046326012,50.08543685950087
2020-03-29,RS,30,2,230,218.59657533722716,130.03809403953574,0.592168133040511,11377020.403424663,161.0455279340297,57.55104740319755
2020-03-30,RS,24,4,254,235.41146919904435,345.533477338077,1.4615766253165934,11377003.588530801,169.98060696860577,65.43086223043865
2020-03-31,RS,51,4,305,253.1592525208237,2687.4630991997224,10.57393375430837,11376985.84074748,179.4113911023562,73.74786141846761
2020-04-01,RS,11,5,316,271.8916811981611,1945.5437875246541,7.129362752952121,11376967.108318802,189.36538018146064,82.52630101670057
2020-04-02,RS,70,5,386,291.6634011069012,8899.393890717414,30.408291084769875,11376947.336598894,199.87160943864401,91.79179166825723
2020-04-03,RS,24,6,410,312.5320249541976,9500.00615952916,30.299954720469053,11376926.467975046,210.96069031492598,101.57133463927165
2020-04-04,RS,8,7,418,334.55836655093276,6962.506192648497,20.74901682295468,11376904.441633448,222.6649348911374,111.89343165979544
2020-04-05,RS,50,7,468,357.80669795640483,12142.563815270994,33.84151935967015,11376881.193302045,235.01849247429774,122.7882054821071
2020-04-06,RS,33,8,501,382.3448346044041,14079.048275056211,36.72685009460269,11376856.655165397,248.0573948022572,134.28743980214702
2020-04-07,RS,54,8,555,408.244297932682,21537.236089271402,52.626844645283576,11376830.755702067,261.8196424135792,146.42465551910286
2020-04-08,RS,26,10,581,435.5806004591754,21146.80176281398,48.43733720777503,11376803.41939954,276.3453560602479,159.2352443989275
2020-04-09,RS,55,14,636,464.4334471181157,29435.082067772408,63.24230080590341,11376774.566552881,291.6768836213366,172.75656349677914
2020-04-10,RS,4,15,640,494.88694513768644,21057.798691472824,42.46491846165859,11376744.11305486,307.8589115707264,187.02803356696012
2020-04-11,RS,13,16,653,527.0298963897746,15868.46700357091,30.052213164569224,11376711.97010361,324.9386202154403,202.09127617433438
2020-04-12,RS,11,16,664,560.9559950708789,10618.066951832736,18.894837042344378,11376678.044004928,342.96578868094787,217.990206389931
2020-04-13,RS,21,17,685,596.7641639148742,7785.56276964119,13.024472257841655,11376642.235836083,361.9929734214106,234.77119049346356
2020-04-14,RS,35,18,720,634.5587846793886,7300.201275463076,11.486272318847275,11376604.44121532,382.07563061927004,252.4831540601185
2020-04-15,RS,42,19,762,674.4500994795821,7664.985081135062,11.347966470122286,11376564.54990052,403.2723292425273,271.1777702370548
2020-04-16,RS,30,21,792,716.5543700558255,5692.043077673316,7.932559977622987,11376522.445629945,425.64483565936746,290.90953439645796
2020-04-17,RS,39,24,831,760.9942159273859,4900.809803621472,6.431557748318256,11376478.005784072,449.2582931710114,311.7359227563744
2020-04-18,RS,23,24,854,807.8991387114123,2125.289411549602,2.6273849356981858,11376431.100861289,474.1815002950543,333.717638416358
2020-04-19,RS,15,26,869,857.405922153489,134.42264111095778,0.15659565904872927,11376381.594077846,500.4871231226593,356.9187990308298
2020-04-20,RS,35,27,904,909.6589723173626,32.02396768867572,0.03516570819829954,11376329.34102768,528.2518759261089,381.4070963912536
2020-04-21,RS,14,27,918,964.8105571540843,2191.228261075796,2.268797172328082,11376274.189442845,557.5566483232291,407.2539088308552
2020-04-22,RS,52,28,970,1023.0213776470794,2811.266487594207,2.745320116318008,11376215.97862235,588.4868084283995,434.53456921868
2020-04-23,RS,69,29,1039,1084.461045966559,2066.7067003735824,1.9039897452361028,11376154.538954033,621.1324566012096,463.3285893653492
2020-04-24,RS,57,34,1096,1149.3086346132386,2841.8105243277814,2.470476564998807,11376089.691365385,655.5887168165173,493.71991779672123
2020-04-25,RS,70,35,1166,1217.7531033864082,2678.3837101242516,2.1976425764021745,11376021.246896613,691.9559633039885,525.7971400824197
2020-04-26,RS,42,38,1208,1289.9938945778842,6722.9987480491955,5.207614672916337,11375949.006105421,730.3401363076091,559.653758270275
2020-04-27,RS,48,45,1256,1366.2415069163249,12153.1898471821,8.888839159507667,11375872.758493083,770.8530466138402,595.3884603024848
2020-04-28,RS,94,49,1350,1446.7180898967692,9354.388913279538,6.46147131721381,11375792.281910103,813.6126908823935,633.1053990143756
2020-04-29,RS,70,51,1420,1531.6581153867376,12467.534731718,8.134583053163196,11375707.341884613,858.7436077964329,672.9145075903047
2020-04-30,RS,109,58,1529,1621.309024513194,8520.956006577431,5.252363068826738,11375617.690975487,906.3772212745157,714.9318032386782
2020-05-01,RS,90,62,1619,1715.9319570873236,9395.804304778734,5.4724383607596065,11375523.068042912,956.6522273009682,759.2797297863552
